token,token_id,n_occurrences,n_people,pct_people
LAB_tilstand_kode_11070,6151,476921,9835,0.001089
HEA_ICD10_DS800,11456,476912,365436,0.040475
LAB_skatmvialt_13_Q57,8619,476636,361556,0.040045
LAB_dagpenge_kontant_13_Q18,7091,476611,437822,0.048492
LAB_disco08_931290,1674,476492,60440,0.006694
LAB_disco_421200,2451,476201,51661,0.005722
LAB_offpens_efterlon_13_Q32,7908,475889,368022,0.040761
LAB_db07_889110,3186,474815,37616,0.004166
LAB_syg_barsel_13_Q3,7517,474790,396788,0.043947
HEA_atc_A10BD08,10150,473111,20443,0.002264
LAB_disco_513000,2353,472989,114837,0.012719
LAB_db07_466300.0,5766,472850,8829,0.000978
LAB_rentudgpr_Q48,8451,472797,372644,0.041273
HEA_atc_G03DA04,9485,472589,92598,0.010256
LAB_disco_512300,2498,472148,83868,0.009289
LAB_offpens_efterlon_13_Q74,7840,472092,287326,0.031824
EDU_dagelovfra_4,39964,472050,345831,0.038304
LAB_db07_631200.0,5891,471868,21159,0.002344
HEA_speciale_807169,31032,470423,250723,0.02777
LAB_db07_812900,3220,470346,63565,0.00704
LAB_db07_931200,3167,470201,76158,0.008435
LAB_offpens_efterlon_13_Q60,7854,470159,343519,0.038048
LAB_db07_651200,3114,469068,43595,0.004829
LAB_db07_421000.0,6106,468846,14327,0.001587
LAB_erhvervsindk_13_Q80,6573,468826,333680,0.036958
EDU_udd_4710,33401,468750,211136,0.023385
LAB_db07_960210,3299,468609,36182,0.004007
HEA_atc_N05BA09,9176,468509,21081,0.002335
LAB_korstoett_Q10,7728,468084,337335,0.037363
HEA_ICD10_DS600,11011,467549,387894,0.042962
LAB_disco_343300,2445,467002,49876,0.005524
EDU_disced_20101012,35807,466617,465439,0.051551
LAB_db07_463420.0,5691,466595,15456,0.001712
LAB_perindkialt_13_Q84,6480,466442,322356,0.035704
HEA_atc_G03GA08,10008,465574,110826,0.012275
HEA_speciale_532014,29221,464993,400823,0.044394
LAB_korstoett_Q1,7720,464924,352814,0.039077
DEM_kom_217,1066,464845,168962,0.018714
EDU_audd_1197,35901,464786,463628,0.051351
EDU_audd_1145,35909,464766,320753,0.035526
LAB_db07_331500.0,5560,464706,9346,0.001035
LAB_tilstand_kode_11900,6177,464597,71748,0.007947
LAB_lejev_egen_bolig_Q6,8361,464290,324043,0.03589
LAB_dagpenge_kontant_13_Q20,7039,463210,426489,0.047237
LAB_lejev_egen_bolig_Q83,8341,462874,278350,0.03083
LAB_loenmv_13_Q79,6659,462552,326543,0.036167
HEA_atc_D06BB04,9505,462314,221463,0.024529
LAB_disco_722200,2357,462266,47703,0.005283
HEA_speciale_013021,29060,462255,266575,0.029525
HEA_speciale_802131,26417,461991,458167,0.050746
HEA_speciale_800204,30346,461289,302802,0.033538
LAB_formueindk_brutto_Q7,8178,461285,356979,0.039538
HEA_speciale_800121,29240,460663,253503,0.028078
EDU_wellbeing_social_Q10,39877,460542,263554,0.029191
HEA_atc_S01EB51,9034,460291,14785,0.001638
LAB_disco_131700,2332,460139,88534,0.009806
LAB_db07_109100.0,5530,459869,9972,0.001104
HEA_atc_R01AA07,8931,459060,271076,0.030024
DEM_kom_159,1067,458921,257137,0.02848
HEA_speciale_808706,26094,458344,413406,0.045788
LAB_db07_856000.0,5725,457786,15498,0.001717
HEA_atc_M01AB01,8953,457443,92091,0.0102
LAB_resuink_13_Q19,8251,457238,441574,0.048908
LAB_branche_77_81013,5043,457039,37752,0.004181
EDU_audd_1199,39169,456722,456632,0.050576
TIM_YEAR_1914,787,456018,454067,0.050292
HEA_atc_R03AK10,10291,455889,38521,0.004267
LAB_branche_77_93502,4889,455483,72440,0.008023
LAB_offpens_efterlon_13_Q24,7923,455092,279077,0.03091
HEA_GP_manual_bin_30_40,10548,454627,258380,0.028618
LAB_db07_474300.0,5796,454591,11721,0.001298
LAB_dagpenge_kontant_13_Q21,7079,454447,418636,0.046367
LAB_ovrig_overforsel_13_Q46,7643,454327,373935,0.041416
LAB_db07_691000,3229,454254,41400,0.004585
LAB_db07_853110,3124,454112,61439,0.006805
LAB_skatmvialt_13_Q58,8603,453820,344480,0.038154
LAB_db07_451110.0,5905,452964,10739,0.001189
LAB_disco_913210,2317,452737,100715,0.011155
LAB_socio_gl_3,1520,452431,98025,0.010857
LAB_db07_464100.0,5713,452339,12477,0.001382
HEA_speciale_077412,26121,452197,242344,0.026842
LAB_erhvervsindk_13_Q81,6575,451810,320660,0.035516
LAB_disco08_532220,1738,451750,54634,0.006051
HEA_speciale_013020,26490,451386,263856,0.029224
LAB_nace_454410,4230,451257,39146,0.004336
HEA_speciale_800441,26464,451012,178426,0.019762
LAB_korydial_Q9,7812,450650,192583,0.02133
LAB_formueindk_brutto_Q40,8220,450483,373820,0.041404
LAB_perindkialt_13_Q85,6461,450354,308450,0.034163
LAB_db07_581420.0,6003,449999,13989,0.001549
LAB_privat_pension_13_Q13,8066,448667,219367,0.024297
HEA_ICD10_DS602,11031,448631,341898,0.037868
HEA_atc_B01AA04,8999,447912,31218,0.003458
HEA_ICD10_DS060,10870,447827,311234,0.034472
LAB_db07_239910.0,5798,447759,8396,0.00093
EDU_wellbeing_overall_old_Q6,39850,447321,314072,0.034786
HEA_speciale_440271,26084,447299,148509,0.016449
LAB_disco08_611100,1773,446992,42000,0.004652
LAB_db07_910400.0,5470,446894,14617,0.001619
LAB_disco08_241100,1734,446838,46348,0.005133
LAB_db07_281110,3332,446682,46097,0.005106
EDU_wellbeing_overall_young_Q9,39837,446291,312340,0.034594
LAB_nace_660310,3981,445976,40575,0.004494
HEA_ICD10_DR559,10727,445301,286624,0.031746
LAB_nace_641200,3881,444953,126621,0.014024
LAB_offpens_efterlon_13_Q57,7852,444789,322554,0.035725
LAB_privat_pension_13_Q12,8086,444642,222069,0.024596
HEA_speciale_092307,26428,444522,334233,0.037019
HEA_speciale_802138,26023,444183,351841,0.038969
LAB_lejev_egen_bolig_Q5,8369,443947,316838,0.035092
LAB_disco08_432100,1601,443516,71660,0.007937
HEA_speciale_210601,26065,443102,361230,0.040009
LAB_off_overforsel_13_Q87,6973,443066,312470,0.034609
LAB_loenmv_13_Q80,6656,442958,312567,0.034619
HEA_DWK_manual_bin_8,10568,442851,95072,0.01053
LAB_db07_107120,3235,442333,86558,0.009587
HEA_speciale_808503,31246,441614,430438,0.047675
LAB_lejev_egen_bolig_Q80,8345,441455,272642,0.030197
EDU_course_Afsætning,32072,441131,165019,0.018277
LAB_branche_77_93313,4915,440846,44622,0.004942
LAB_db07_712010.0,5642,440677,6742,0.000747
HEA_atc_S01BC05,9804,440582,152086,0.016845
LAB_rentudgpr_Q49,8497,440570,349989,0.038764
EDU_course_Psykologi,32075,440309,344536,0.03816
LAB_disco08_112010,1586,440284,41499,0.004596
LAB_korstoett_Q11,7749,439446,325130,0.036011
LAB_db07_829200.0,5664,439169,14947,0.001656
HEA_speciale_501600,26319,439066,345861,0.038307
LAB_privat_pension_13_Q14,8081,438955,219454,0.024306
LAB_formueindk_brutto_Q45,8167,438705,392562,0.043479
LAB_db07_701010,3322,438349,54501,0.006036
LAB_branche_77_41010,4802,437982,44331,0.00491
LAB_dagpenge_kontant_13_Q22,7087,437980,404581,0.044811
LAB_db07_643030.0,5975,437613,13806,0.001529
LAB_db07_553000.0,5445,437529,22201,0.002459
HEA_speciale_090201,26622,437075,289758,0.032093
LAB_branche_77_38280,4751,436827,76924,0.00852
LAB_erhvervsindk_13_Q82,6561,436540,308270,0.034143
LAB_perindkialt_13_Q86,6466,435967,295641,0.032745
HEA_atc_G03GA05,9749,435853,88827,0.009838
EDU_dnt_bin_6,39914,435521,228318,0.025288
HEA_ICD10_DM819,11293,435170,178304,0.019749
LAB_lejev_egen_bolig_Q84,8342,435080,260364,0.028837
LAB_ovrig_overforsel_13_Q69,7651,434252,365233,0.040453
HEA_ICD10_DZ479,11051,433932,316824,0.035091
HEA_atc_B03BA02,9242,433744,127986,0.014175
LAB_db07_869090,3129,433735,61573,0.00682
HEA_atc_N07BA01,9275,433666,95840,0.010615
LAB_dagpenge_kontant_13_Q24,7059,433546,398662,0.044155
DEM_laengde_barn_Q67,729,433505,433505,0.048014
LAB_offpens_efterlon_13_Q68,7900,433328,315034,0.034893
LAB_ovrig_overforsel_13_Q75,7645,433213,338344,0.037474
LAB_branche_77_95911,4862,432054,44488,0.004927
HEA_atc_A10BB03,8951,432001,21207,0.002349
TIM_AGE_89,1027,431836,431807,0.047826
LAB_branche_77_83210,4858,431757,45038,0.004988
HEA_ICD10_DN185,12882,431542,10661,0.001181
LAB_offpens_efterlon_13_Q89,7833,431291,311820,0.034537
HEA_atc_G03FB06,9285,431202,43512,0.004819
EDU_disced_20101033,35815,431134,255423,0.02829
LAB_skatmvialt_13_Q59,8590,431116,328468,0.036381
HEA_speciale_440473,26045,430491,148168,0.016411
EDU_disced_50893510,32748,430348,179870,0.019922
HEA_speciale_621011,26114,430275,55631,0.006162
EDU_disced_20204010,32739,430248,137329,0.01521
LAB_dagpenge_kontant_13_Q23,6999,430137,395990,0.043859
HEA_atc_N06DA03,9871,430039,21765,0.002411
HEA_speciale_808333,28719,429913,416389,0.046118
EDU_course_Virksomhedsøkonomi,32069,429665,147231,0.016307
HEA_atc_R03AL09,10350,429512,38976,0.004317
HEA_atc_R01AX03,9129,429215,93484,0.010354
HEA_speciale_440411,26572,429097,157236,0.017415
HEA_speciale_837101,26839,428948,308763,0.034198
HEA_ICD10_DG560,10730,428918,171395,0.018983
SOC_ger7_2610137,40315,428634,195366,0.021638
LAB_disco_722100,2546,428620,51761,0.005733
LAB_loenmv_13_Q81,6674,428618,300337,0.033265
HEA_ICD10_DF900,13577,428322,37063,0.004105
HEA_speciale_083810,25897,427581,288570,0.031961
LAB_db07_464910.0,5643,427422,11059,0.001225
HEA_speciale_443421,29181,427306,256475,0.028407
HEA_ICD10_DM232,10797,426661,231007,0.025586
HEA_ICD10_DZ392,10780,426206,254459,0.028183
LAB_tilstand_kode_11049,6157,425957,71090,0.007874
LAB_db07_841300,3338,425755,56591,0.006268
EDU_field_652525,32372,425655,180553,0.019998
EDU_audd_1198,35902,425370,425315,0.047107
EDU_field_581010,32370,424916,241571,0.026756
LAB_formueindk_brutto_Q8,8194,424413,338595,0.037502
LAB_branche_77_71149,4747,424148,206650,0.022888
HEA_ICD10_DI839,11007,424012,174951,0.019377
LAB_socio_gl_10,1541,423771,55702,0.006169
LAB_formueindk_brutto_Q41,8155,423720,354471,0.039261
LAB_db07_24000.0,5908,423588,9229,0.001022
HEA_atc_N06AX26,10289,423052,37311,0.004132
LAB_perindkialt_13_Q87,6460,422996,282854,0.031328
LAB_lejev_egen_bolig_Q4,8371,422701,312363,0.034597
DEM_laengde_barn_Q63,726,422038,422038,0.046744
LAB_erhvervsindk_13_Q83,6558,422003,296036,0.032788
LAB_netovskud_13_Q29,6795,421981,291530,0.032289
LAB_db07_722000.0,5731,421699,12750,0.001412
LAB_lejev_egen_bolig_Q82,8417,421659,268977,0.029791
LAB_db07_854100,3210,421631,55517,0.006149
LAB_offpens_efterlon_13_Q59,7861,421478,313321,0.034703
LAB_nace_912000,4116,421396,42048,0.004657
LAB_gron_check_Q8,7823,420878,246642,0.027318
LAB_korstoett_Q12,7748,420699,316844,0.035093
LAB_db07_332000.0,5571,420532,10669,0.001182
LAB_formueindk_brutto_Q9,8163,420207,343258,0.038019
LAB_db07_16200.0,5626,420186,8072,0.000894
HEA_speciale_501453,26256,419956,194346,0.021525
LAB_db07_464920.0,5593,419853,9776,0.001083
LAB_db07_522920,3183,419251,46925,0.005197
LAB_db07_439990,3207,419088,62998,0.006978
HEA_ICD10_DN409,11309,418795,209948,0.023253
LAB_syg_barsel_13_Q4,7494,418511,356106,0.039442
HEA_speciale_808502,31263,417619,406108,0.04498
LAB_disco08_263500,1610,417613,30133,0.003337
HEA_ICD10_DZ034,10913,417109,246437,0.027295
HEA_atc_M01AX01,9069,416450,87241,0.009663
LAB_db07_494200.0,5847,415783,13069,0.001447
LAB_honny_Q2,6699,415721,317737,0.035192
LAB_dagpenge_kontant_13_Q25,7075,415699,383666,0.042494
LAB_db07_920000.0,5791,415526,13220,0.001464
LAB_db07_411000.0,5517,415413,17780,0.001969
LAB_db07_952900.0,5680,415314,6799,0.000753
LAB_netovskud_13_Q28,6852,415117,293017,0.032454
HEA_ICD10_DI259,11339,414956,188851,0.020917
EDU_dnt_bin_1,39912,414500,266385,0.029504
LAB_formueindk_brutto_Q48,8184,414359,377966,0.041863
LAB_offpens_efterlon_13_Q58,7906,414275,321922,0.035655
LAB_branche_77_72002,4801,414197,41399,0.004585
LAB_offpens_efterlon_13_Q78,7839,413968,308818,0.034204
LAB_loenmv_13_Q82,6676,413834,288118,0.031911
LAB_privat_pension_13_Q15,8076,413704,212421,0.023527
HEA_speciale_800703,30353,413600,299339,0.033154
LAB_db07_522120.0,5584,413582,11445,0.001268
LAB_db07_881030,3209,413539,53466,0.005922
HEA_ICD10_DS836,10905,413528,276829,0.030661
LAB_rentudgpr_Q50,8489,413363,329845,0.036533
LAB_arblhumv_Q6,7163,413293,369817,0.04096
HEA_atc_A03FA03,9475,413156,103042,0.011413
TIM_YEAR_1913,786,412993,411427,0.045569
EDU_grade_-3,32057,412777,195342,0.021636
LAB_disco_121000,2322,412680,40699,0.004508
LAB_nace_744090,4073,412440,124612,0.013802
LAB_lejev_egen_bolig_Q86,8339,412346,242179,0.026823
HEA_ICD10_DJ441,10847,412197,119806,0.013269
LAB_db07_682020.0,5734,412172,11621,0.001287
EDU_dagesyg_6,39990,412105,276078,0.030578
LAB_skatmvialt_13_Q60,8570,411868,314551,0.034839
HEA_atc_P01BA02,9013,411581,45672,0.005059
LAB_branche_77_93312,4867,411174,41669,0.004615
HEA_atc_D10AD03,9816,411035,166511,0.018442
HEA_ICD10_DK590,11332,410997,239581,0.026536
LAB_tilstand_kode_11592,6175,410897,142677,0.015803
LAB_disco08_712600,1845,410810,34358,0.003805
LAB_db07_292000.0,5719,410628,8186,0.000907
HEA_atc_D07BB04,8939,410614,258937,0.028679
DEM_kom_479,1181,410453,145522,0.016118
HEA_ICD10_DZ108A,11417,410406,227297,0.025175
LAB_nace_244200,3964,410343,38162,0.004227
LAB_db07_453200.0,5650,410323,18521,0.002051
HEA_ICD10_DK802,10840,410255,225904,0.025021
LAB_nace_752400,3984,410154,22563,0.002499
LAB_perindkialt_13_Q88,6464,409867,270165,0.029923
LAB_formueindk_brutto_Q44,8197,409779,359274,0.039793
HEA_ICD10_DZ032,13169,409729,109586,0.012138
LAB_nace_151110,3838,409328,41947,0.004646
LAB_formueindk_brutto_Q42,8211,408682,347023,0.038436
LAB_disco08_261900,1656,408521,45632,0.005054
HEA_atc_R03AC18,10200,408455,33433,0.003703
LAB_lejev_egen_bolig_Q87,8422,408289,226438,0.02508
LAB_db07_467700.0,5720,408269,8370,0.000927
LAB_disco08_932900,1552,408170,80607,0.008928
EDU_wellbeing_overall_young_Q7,39836,408110,306200,0.033914
LAB_erhvervsindk_13_Q84,6569,407847,284164,0.031473
HEA_speciale_062623,26292,407618,168618,0.018676
LAB_db07_466600.0,5717,407512,9252,0.001025
HEA_atc_G03CX01,9295,406652,25298,0.002802
LAB_disco_826300,2337,406642,38664,0.004282
LAB_db07_351400.0,5826,406591,13699,0.001517
SOC_boedeblb_Q3,41237,406542,295856,0.032768
LAB_lejev_egen_bolig_Q85,8340,406019,242232,0.026829
LAB_netovskud_13_Q27,6835,405800,290537,0.032179
LAB_db07_279000.0,5857,405668,9858,0.001092
LAB_db07_464930.0,5402,405056,13788,0.001527
LAB_formueindk_brutto_Q43,8162,405006,348686,0.03862
LAB_netovskud_13_Q30,6811,404946,286127,0.031691
LAB_disco_723300,2474,404511,54388,0.006024
LAB_disco08_233010,1724,404308,27517,0.003048
LAB_db07_862100,3381,404289,33561,0.003717
LAB_nace_930210,4033,403762,32455,0.003595
HEA_atc_A11CC03,9216,403490,26783,0.002966
LAB_branche_77_71311,4839,403330,30059,0.003329
HEA_speciale_043105,25991,403119,84565,0.009366
LAB_db07_464210,3443,402500,54434,0.006029
LAB_dagpenge_kontant_13_Q26,7000,401960,372117,0.041215
HEA_atc_N07BA03,10099,401434,155026,0.01717
LAB_db07_474200.0,5930,401427,14543,0.001611
LAB_disco_231000,2346,401198,54609,0.006048
LAB_socio13_120,1498,401190,65166,0.007218
LAB_socio_gl_26,1528,401165,61614,0.006824
HEA_speciale_804311,29301,401138,277786,0.030767
HEA_speciale_626006,26794,400856,38012,0.00421
LAB_offpens_efterlon_13_Q77,7869,400410,293838,0.032545
LAB_privat_pension_13_Q16,8078,400261,209901,0.023248
HEA_ICD10_DE119,10700,400183,145350,0.016099
HEA_atc_R01AC02,9174,399576,142016,0.015729
LAB_db07_467200.0,5496,398988,7344,0.000813
LAB_db07_259200.0,5769,398987,5380,0.000596
HEA_atc_S01GX06,9897,398535,106916,0.011842
LAB_perindkialt_13_Q89,6458,398427,258394,0.028619
LAB_offpens_efterlon_13_Q99,7847,398303,157520,0.017447
DEM_kom_607,1200,397847,133765,0.014816
LAB_loenmv_13_Q83,6655,397847,275729,0.030539
LAB_disco_311900,2489,397718,49815,0.005517
LAB_offpens_efterlon_13_Q88,7827,397636,264033,0.029244
LAB_nace_505020,4395,396887,84787,0.009391
HEA_atc_N06AX22,10176,396742,34147,0.003782
DEM_manual_bin_antefam_manual_bin_6,1442,396707,278323,0.030827
HEA_speciale_808501,31061,396254,386889,0.042851
EDU_field_203510,32320,396242,221819,0.024568
HEA_speciale_203117,26188,396115,238140,0.026376
LAB_db07_477900.0,5535,396087,11132,0.001233
HEA_ICD10_DO049,11185,396058,262019,0.029021
EDU_disced_50202010,32686,395752,221305,0.024511
LAB_socio_gl_79,1510,395509,218983,0.024254
LAB_erhvervsindk_13_Q85,6563,394471,272913,0.030227
LAB_disco08_251220,1737,394439,48116,0.005329
HEA_ICD10_DR108,11388,394141,278944,0.030895
LAB_korstoett_Q13,7727,394028,301933,0.033442
LAB_branche_77_93105,4935,394023,66894,0.007409
LAB_nace_853245,3924,393940,53329,0.005907
LAB_dagpenge_kontant_13_Q28,7032,393879,364738,0.040398
HEA_DWG_manual_bin_40_50,10547,393844,58824,0.006515
LAB_disco08_214200,1890,393725,38593,0.004274
LAB_db07_172900.0,5597,393463,7254,0.000803
HEA_atc_J01XX05,8985,393433,35500,0.003932
LAB_nace_11210,3895,393428,71270,0.007894
LAB_lejev_egen_bolig_Q3,8397,393174,302448,0.033499
HEA_speciale_552144,26036,392899,55109,0.006104
LAB_db07_811000,3151,392340,73131,0.0081
LAB_disco08_441900,1551,392130,65694,0.007276
HEA_atc_S01AX06,8836,391969,70480,0.007806
EDU_afg_art_2 ,35871,391927,361258,0.040012
EDU_tilg_art_2 ,35768,391927,361258,0.040012
HEA_atc_C03AA01,9108,391841,56766,0.006287
LAB_skatmvialt_13_Q61,8587,391779,299717,0.033196
HEA_speciale_807125,26162,391646,184015,0.020381
HEA_ICD10_DI219,11024,391553,245442,0.027185
HEA_atc_D11AH01,9991,391534,150409,0.016659
HEA_ICD10_DZ094,10874,391392,272881,0.030224
LAB_nace_741490,4019,391304,75934,0.00841
LAB_dagpenge_kontant_13_Q27,7074,391143,362618,0.040163
LAB_lejev_egen_bolig_Q1,8419,391007,315783,0.034976
LAB_nace_642000,4065,390972,42388,0.004695
LAB_db07_479900.0,5652,390907,14502,0.001606
LAB_arblhumv_Q7,7118,390526,352294,0.039019
HEA_speciale_080201,26382,390496,195697,0.021675
LAB_nace_502010,4226,389543,49154,0.005444
LAB_db07_462200.0,5693,389207,9660,0.00107
LAB_db07_91000.0,5875,388964,9323,0.001033
LAB_nace_361410,3928,388875,52970,0.005867
LAB_privat_pension_13_Q17,8085,388720,208126,0.023052
EDU_fag_Geografi 8. klasse,39899,388423,388179,0.042994
EDU_fag_Biologi 8. klasse,39902,388346,388112,0.042987
LAB_perindkialt_13_Q90,6467,388260,246557,0.027308
EDU_disced_30102015,32718,388137,186221,0.020625
HEA_atc_A04AA01,9477,388059,157271,0.017419
LAB_rentudgpr_Q51,8494,387850,310850,0.034429
HEA_atc_N05AE04,9975,387586,12102,0.00134
HEA_speciale_440455,26002,387583,140790,0.015594
HEA_ICD10_DS019,10772,387057,339519,0.037604
HEA_speciale_212601,26288,387057,330756,0.036634
LAB_dagpenge_kontant_13_Q95,7080,386779,300181,0.033247
LAB_nace_802100,3889,386670,35136,0.003892
HEA_speciale_630311,29244,386570,46989,0.005204
HEA_atc_C05BA01,9077,386507,214917,0.023804
LAB_dagpenge_kontant_13_Q30,7037,386368,357988,0.03965
LAB_loenmv_13_Q84,6652,386179,266046,0.029467
LAB_db07_474100.0,5511,386133,11675,0.001293
LAB_offpens_efterlon_13_Q29,7899,386054,308228,0.034139
LAB_nace_853110,3942,385811,59125,0.006549
LAB_nace_515310,4062,385522,48698,0.005394
LAB_disco_724100,2593,385513,52616,0.005828
HEA_speciale_804486,28801,385449,218327,0.024181
DEM_laengde_barn_Q61,724,385348,385348,0.04268
LAB_db07_257300.0,5783,385216,6526,0.000723
LAB_dagpenge_kontant_13_Q29,7061,384647,356740,0.039512
EDU_course_Obligatorisk selvvalgt opgave,32034,384521,382201,0.042332
HEA_speciale_073131,26152,384143,254026,0.028135
EDU_audd_1023,39332,384038,384038,0.042535
LAB_erhvervsindk_13_Q86,6553,383951,262867,0.029115
LAB_db07_653010.0,5617,383609,7538,0.000835
LAB_gron_check_Q2,7821,383282,363080,0.040214
HEA_speciale_070194,29667,383253,45196,0.005006
LAB_branche_77_38131,4824,383032,73735,0.008167
LAB_privat_pension_13_Q18,8082,382724,206546,0.022877
LAB_branche_77_35220,4806,382465,41852,0.004635
LAB_disco_311500,2624,382273,35721,0.003956
HEA_ICD10_DF431,13785,382249,20469,0.002267
HEA_atc_A07EA06,9588,382067,48769,0.005402
LAB_db07_463890.0,5623,382049,11656,0.001291
HEA_atc_J01CA01,9251,381789,259973,0.028794
HEA_speciale_212003,26163,381693,287297,0.03182
HEA_speciale_808332,28386,381632,371383,0.041134
HEA_speciale_501440,26832,381251,258192,0.028597
LAB_soc_status_kode_416,5354,381029,24633,0.002728
LAB_syg_barsel_13_Q5,7506,380194,328831,0.036421
HEA_speciale_200130,26240,380158,237323,0.026285
LAB_db07_771100.0,5774,380036,10759,0.001192
LAB_disco08_722300,1603,379729,40638,0.004501
HEA_ICD10_DM161,11151,379326,139371,0.015436
LAB_db07_263000.0,5896,379293,7587,0.00084
LAB_offpens_efterlon_13_Q76,7896,378862,293453,0.032502
HEA_GP_manual_bin_3,10581,378446,236025,0.026142
LAB_perindkialt_13_Q91,6475,378438,235483,0.026082
HEA_atc_C09DA04,9933,378435,21828,0.002418
