code,description
HEA_atc_D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE
HEA_atc_D06A,ANTIBIOTICS FOR TOPICAL USE
HEA_atc_D06AA,Tetracycline and derivatives
HEA_atc_D06AA01,demeclocycline
HEA_atc_D06AA02,chlortetracycline
HEA_atc_D06AA03,oxytetracycline
HEA_atc_D06AA04,tetracycline
HEA_atc_D06AX,Other antibiotics for topical use
HEA_atc_D06AX01,fusidic acid
HEA_atc_D06AX02,chloramphenicol
HEA_atc_D06AX04,neomycin
HEA_atc_D06AX05,bacitracin
HEA_atc_D06AX07,gentamicin
HEA_atc_D06AX08,tyrothricin
HEA_atc_D06AX09,mupirocin
HEA_atc_D06AX10,virginiamycin
HEA_atc_D06AX11,rifaximin
HEA_atc_D06AX12,amikacin
HEA_atc_D06AX13,retapamulin
HEA_atc_D06AX14,ozenoxacin
HEA_atc_D06AX15,rifamycin
HEA_atc_D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE
HEA_atc_D06BA,Sulfonamides
HEA_atc_D06BA01,silver sulfadiazine
HEA_atc_D06BA02,sulfathiazole
HEA_atc_D06BA03,mafenide
HEA_atc_D06BA04,sulfamethizole
HEA_atc_D06BA05,sulfanilamide
HEA_atc_D06BA06,sulfamerazine
HEA_atc_D06BA51,"silver sulfadiazine, combinations"
HEA_atc_D06BB,Antivirals
HEA_atc_D06BB01,idoxuridine
HEA_atc_D06BB02,tromantadine
HEA_atc_D06BB03,aciclovir
HEA_atc_D06BB04,podophyllotoxin
HEA_atc_D06BB05,inosine
HEA_atc_D06BB06,penciclovir
HEA_atc_D06BB07,lysozyme
HEA_atc_D06BB08,ibacitabine
HEA_atc_D06BB09,edoxudine
HEA_atc_D06BB10,imiquimod
HEA_atc_D06BB11,docosanol
HEA_atc_D06BB12,sinecatechins
HEA_atc_D06BB53,"aciclovir, combinations"
HEA_atc_D06BX,Other chemotherapeutics
HEA_atc_D06BX01,metronidazole
HEA_atc_D06BX02,ingenol mebutate
HEA_atc_D06BX03,tirbanibulin
HEA_atc_D06C,"ANTIBIOTICS AND CHEMOTHERAPEUTICS, COMBINATIONS"
HEA_atc_D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS"
HEA_atc_D07A,"CORTICOSTEROIDS, PLAIN"
HEA_atc_D07AA,"Corticosteroids, weak (group I)"
HEA_atc_D07AA01,methylprednisolone
HEA_atc_D07AA02,hydrocortisone
HEA_atc_D07AA03,prednisolone
HEA_atc_D07AB,"Corticosteroids, moderately potent (group II)"
HEA_atc_D07AB01,clobetasone
HEA_atc_D07AB02,hydrocortisone butyrate
HEA_atc_D07AB03,flumetasone
HEA_atc_D07AB04,fluocortin
HEA_atc_D07AB05,fluperolone
HEA_atc_D07AB06,fluorometholone
HEA_atc_D07AB07,fluprednidene
HEA_atc_D07AB08,desonide
HEA_atc_D07AB09,triamcinolone
HEA_atc_D07AB10,alclometasone
HEA_atc_D07AB11,hydrocortisone buteprate
HEA_atc_D07AB19,dexamethasone
HEA_atc_D07AB21,clocortolone
HEA_atc_D07AB30,combinations of corticosteroids
HEA_atc_D07AC,"Corticosteroids, potent (group III)"
HEA_atc_D07AC01,betamethasone
HEA_atc_D07AC02,fluclorolone
HEA_atc_D07AC03,desoximetasone
HEA_atc_D07AC04,fluocinolone acetonide
HEA_atc_D07AC05,fluocortolone
HEA_atc_D07AC06,diflucortolone
HEA_atc_D07AC07,fludroxycortide
HEA_atc_D07AC08,fluocinonide
HEA_atc_D07AC09,budesonide
HEA_atc_D07AC10,diflorasone
HEA_atc_D07AC11,amcinonide
HEA_atc_D07AC12,halometasone
HEA_atc_D07AC13,mometasone
HEA_atc_D07AC14,methylprednisolone aceponate
HEA_atc_D07AC15,beclometasone
HEA_atc_D07AC16,hydrocortisone aceponate
HEA_atc_D07AC17,fluticasone
HEA_atc_D07AC18,prednicarbate
HEA_atc_D07AC19,difluprednate
HEA_atc_D07AC21,ulobetasol
HEA_atc_D07AD,"Corticosteroids, very potent (group IV)"
HEA_atc_D07AD01,clobetasol
HEA_atc_D07AD02,halcinonide
HEA_atc_D07B,"CORTICOSTEROIDS, COMBINATIONS WITH ANTISEPTICS"
HEA_atc_D07BA,"Corticosteroids, weak, combinations with antiseptics"
HEA_atc_D07BA01,prednisolone and antiseptics
HEA_atc_D07BA04,hydrocortisone and antiseptics
HEA_atc_D07BB,"Corticosteroids, moderately potent, combinations with antiseptics"
HEA_atc_D07BB01,flumetasone and antiseptics
HEA_atc_D07BB02,desonide and antiseptics
HEA_atc_D07BB03,triamcinolone and antiseptics
HEA_atc_D07BB04,hydrocortisone butyrate and antiseptics
HEA_atc_D07BC,"Corticosteroids, potent, combinations with antiseptics"
HEA_atc_D07BC01,betamethasone and antiseptics
HEA_atc_D07BC02,fluocinolone acetonide and antiseptics
HEA_atc_D07BC03,fluocortolone and antiseptics
HEA_atc_D07BC04,diflucortolone and antiseptics
HEA_atc_D07BD,"Corticosteroids, very potent, combinations with antiseptics"
HEA_atc_D07C,"CORTICOSTEROIDS, COMBINATIONS WITH ANTIBIOTICS"
HEA_atc_D07CA,"Corticosteroids, weak, combinations with antibiotics"
HEA_atc_D07CA01,hydrocortisone and antibiotics
HEA_atc_D07CA02,methylprednisolone and antibiotics
HEA_atc_D07CA03,prednisolone and antibiotics
HEA_atc_D07CB,"Corticosteroids, moderately potent, combinations with antibiotics"
HEA_atc_D07CB01,triamcinolone and antibiotics
HEA_atc_D07CB02,fluprednidene and antibiotics
HEA_atc_D07CB03,fluorometholone and antibiotics
HEA_atc_D07CB04,dexamethasone and antibiotics
HEA_atc_D07CB05,flumetasone and antibiotics
HEA_atc_D07CC,"Corticosteroids, potent, combinations with antibiotics"
HEA_atc_D07CC01,betamethasone and antibiotics
HEA_atc_D07CC02,fluocinolone acetonide and antibiotics
HEA_atc_D07CC03,fludroxycortide and antibiotics
HEA_atc_D07CC04,beclometasone and antibiotics
HEA_atc_D07CC05,fluocinonide and antibiotics
HEA_atc_D07CC06,fluocortolone and antibiotics
HEA_atc_D07CD,"Corticosteroids, very potent, combinations with antibiotics"
HEA_atc_D07CD01,clobetasol and antibiotics
HEA_atc_D07X,"CORTICOSTEROIDS, OTHER COMBINATIONS"
HEA_atc_D07XA,"Corticosteroids, weak, other combinations"
HEA_atc_D07XA01,hydrocortisone
HEA_atc_D07XA02,prednisolone
HEA_atc_D07XB,"Corticosteroids, moderately potent, other combinations"
HEA_atc_D07XB01,flumetasone
HEA_atc_D07XB02,triamcinolone
HEA_atc_D07XB03,fluprednidene
HEA_atc_D07XB04,fluorometholone
HEA_atc_D07XB05,dexamethasone
HEA_atc_D07XB30,combinations of corticosteroids
HEA_atc_D07XC,"Corticosteroids, potent, other combinations"
HEA_atc_D07XC01,betamethasone
HEA_atc_D07XC02,desoximetasone
HEA_atc_D07XC03,mometasone
HEA_atc_D07XC04,diflucortolone
HEA_atc_D07XC05,fluocortolone
HEA_atc_D07XD,"Corticosteroids, very potent, other combinations"
HEA_atc_D08,ANTISEPTICS AND DISINFECTANTS
HEA_atc_D08A,ANTISEPTICS AND DISINFECTANTS
HEA_atc_D08AA,Acridine derivatives
HEA_atc_D08AA01,ethacridine lactate
HEA_atc_D08AA02,aminoacridine
HEA_atc_D08AA03,euflavine
HEA_atc_D08AB,Aluminium agents
HEA_atc_D08AC,Biguanides and amidines
HEA_atc_D08AC01,dibrompropamidine
HEA_atc_D08AC02,chlorhexidine
HEA_atc_D08AC03,propamidine
HEA_atc_D08AC04,hexamidine
HEA_atc_D08AC05,polihexanide
HEA_atc_D08AC52,"chlorhexidine, combinations"
HEA_atc_D08AD,Boric acid products
HEA_atc_D08AE,Phenol and derivatives
HEA_atc_D08AE01,hexachlorophene
HEA_atc_D08AE02,policresulen
HEA_atc_D08AE03,phenol
HEA_atc_D08AE04,triclosan
HEA_atc_D08AE05,chloroxylenol
HEA_atc_D08AE06,biphenylol
HEA_atc_D08AF,Nitrofuran derivatives
HEA_atc_D08AF01,nitrofural
HEA_atc_D08AG,Iodine products
HEA_atc_D08AG01,iodine/octylphenoxypolyglycolether
HEA_atc_D08AG02,povidone-iodine
HEA_atc_D08AG03,iodine
HEA_atc_D08AG04,diiodohydroxypropane
HEA_atc_D08AH,Quinoline derivatives
HEA_atc_D08AH01,dequalinium
HEA_atc_D08AH02,chlorquinaldol
HEA_atc_D08AH03,oxyquinoline
HEA_atc_D08AH30,clioquinol
HEA_atc_D08AJ,Quaternary ammonium compounds
HEA_atc_D08AJ01,benzalkonium
HEA_atc_D08AJ02,cetrimonium
HEA_atc_D08AJ03,cetylpyridinium
HEA_atc_D08AJ04,cetrimide
HEA_atc_D08AJ05,benzoxonium chloride
HEA_atc_D08AJ06,didecyldimethylammonium chloride
HEA_atc_D08AJ08,benzethonium chloride
HEA_atc_D08AJ10,decamethoxine
HEA_atc_D08AJ57,"octenidine, combinations"
HEA_atc_D08AJ58,"benzethonium chloride, combinations"
HEA_atc_D08AJ59,"dodeclonium bromide, combinations"
HEA_atc_D08AK,Mercurial products
HEA_atc_D08AK01,mercuric amidochloride
HEA_atc_D08AK02,phenylmercuric borate
HEA_atc_D08AK03,mercuric chloride
HEA_atc_D08AK04,merbromin
HEA_atc_D08AK05,"mercury, metallic"
HEA_atc_D08AK06,thiomersal
HEA_atc_D08AK30,mercuric iodide
HEA_atc_D08AL,Silver compounds
HEA_atc_D08AL01,silver nitrate
HEA_atc_D08AL30,silver
HEA_atc_D08AX,Other antiseptics and disinfectants
HEA_atc_D08AX01,hydrogen peroxide
HEA_atc_D08AX02,eosin
HEA_atc_D08AX03,propanol
HEA_atc_D08AX04,tosylchloramide sodium
HEA_atc_D08AX05,isopropanol
HEA_atc_D08AX06,potassium permanganate
HEA_atc_D08AX07,sodium hypochlorite
HEA_atc_D08AX08,ethanol
HEA_atc_D08AX53,"propanol, combinations"
HEA_atc_D09,MEDICATED DRESSINGS
HEA_atc_D09A,MEDICATED DRESSINGS
HEA_atc_D09AA,Medicated dressings with antiinfectives
HEA_atc_D09AA01,framycetin
HEA_atc_D09AA02,fusidic acid
HEA_atc_D09AA03,nitrofural
HEA_atc_D09AA04,phenylmercuric nitrate
HEA_atc_D09AA05,benzododecinium
HEA_atc_D09AA06,triclosan
HEA_atc_D09AA07,cetylpyridinium
HEA_atc_D09AA08,aluminium chlorohydrate
HEA_atc_D09AA09,povidone-iodine
HEA_atc_D09AA10,clioquinol
HEA_atc_D09AA11,benzalkonium
HEA_atc_D09AA12,chlorhexidine
HEA_atc_D09AA13,iodoform
HEA_atc_D09AB,Zinc bandages
HEA_atc_D09AB01,zinc bandage without supplements
HEA_atc_D09AB02,zinc bandage with supplements
HEA_atc_D09AX,Soft paraffin dressings
HEA_atc_D10,ANTI-ACNE PREPARATIONS
HEA_atc_D10A,ANTI-ACNE PREPARATIONS FOR TOPICAL USE
HEA_atc_D10AA,"Corticosteroids, combinations for treatment of acne"
HEA_atc_D10AA01,fluorometholone
HEA_atc_D10AA02,methylprednisolone
HEA_atc_D10AA03,dexamethasone
HEA_atc_D10AB,Preparations containing sulfur
HEA_atc_D10AB01,bithionol
HEA_atc_D10AB02,sulfur
HEA_atc_D10AB03,tioxolone
HEA_atc_D10AB05,mesulfen
HEA_atc_D10AD,Retinoids for topical use in acne
HEA_atc_D10AD01,tretinoin
HEA_atc_D10AD02,retinol
HEA_atc_D10AD03,adapalene
HEA_atc_D10AD04,isotretinoin
HEA_atc_D10AD05,motretinide
HEA_atc_D10AD06,trifarotene
HEA_atc_D10AD51,"tretinoin, combinations"
HEA_atc_D10AD53,"adapalene, combinations"
HEA_atc_D10AD54,"isotretinoin, combinations"
HEA_atc_D10AE,Peroxides
HEA_atc_D10AE01,benzoyl peroxide
HEA_atc_D10AE51,"benzoyl peroxide, combinations"
HEA_atc_D10AF,Antiinfectives for treatment of acne
HEA_atc_D10AF01,clindamycin
HEA_atc_D10AF02,erythromycin
HEA_atc_D10AF03,chloramphenicol
HEA_atc_D10AF04,meclocycline
HEA_atc_D10AF05,nadifloxacin
HEA_atc_D10AF06,sulfacetamide
HEA_atc_D10AF07,minocycline
HEA_atc_D10AF51,"clindamycin, combinations"
HEA_atc_D10AF52,"erythromycin, combinations"
HEA_atc_D10AX,Other anti-acne preparations for topical use
HEA_atc_D10AX01,aluminium chloride
HEA_atc_D10AX02,resorcinol
HEA_atc_D10AX03,azelaic acid
HEA_atc_D10AX04,aluminium oxide
HEA_atc_D10AX05,dapsone
HEA_atc_D10AX30,various combinations
HEA_atc_D10B,ANTI-ACNE PREPARATIONS FOR SYSTEMIC USE
HEA_atc_D10BA,Retinoids for treatment of acne
HEA_atc_D10BA01,isotretinoin
HEA_atc_D10BX,Other anti-acne preparations for systemic use
HEA_atc_D10BX01,ichtasol
HEA_atc_D11,OTHER DERMATOLOGICAL PREPARATIONS
HEA_atc_D11A,OTHER DERMATOLOGICAL PREPARATIONS
HEA_atc_D11AA,Antihidrotics
HEA_atc_D11AA01,glycopyrronium
HEA_atc_D11AC,Medicated shampoos
HEA_atc_D11AC01,cetrimide
HEA_atc_D11AC02,cadmium compounds
HEA_atc_D11AC03,selenium compounds
HEA_atc_D11AC06,povidone-iodine
HEA_atc_D11AC08,sulfur compounds
HEA_atc_D11AC09,xenysalate
HEA_atc_D11AC30,others
HEA_atc_D11AE,Androgens for topical use
HEA_atc_D11AE01,metandienone
HEA_atc_D11AF,Wart and anti-corn preparations
HEA_atc_D11AH,"Agents for dermatitis, excluding corticosteroids"
HEA_atc_D11AH01,tacrolimus
HEA_atc_D11AH02,pimecrolimus
HEA_atc_D11AH03,cromoglicic acid
HEA_atc_D11AH04,alitretinoin
HEA_atc_D11AH05,dupilumab
HEA_atc_D11AH06,crisaborole
HEA_atc_D11AH07,tralokinumab
HEA_atc_D11AX,Other dermatologicals
HEA_atc_D11AX01,minoxidil
HEA_atc_D11AX02,gamolenic acid
HEA_atc_D11AX03,calcium gluconate
HEA_atc_D11AX04,lithium succinate
HEA_atc_D11AX05,magnesium sulfate
HEA_atc_D11AX06,mequinol
HEA_atc_D11AX08,tiratricol
HEA_atc_D11AX09,oxaceprol
HEA_atc_D11AX10,finasteride
HEA_atc_D11AX11,hydroquinone
HEA_atc_D11AX12,pyrithione zinc
HEA_atc_D11AX13,monobenzone
HEA_atc_D11AX16,eflornithine
HEA_atc_D11AX18,diclofenac
HEA_atc_D11AX21,brimonidine
HEA_atc_D11AX22,ivermectin
HEA_atc_D11AX23,aminobenzoate potassium
HEA_atc_D11AX24,deoxycholic acid
HEA_atc_D11AX25,hydrogen peroxide
HEA_atc_D11AX26,caffeine
HEA_atc_D11AX52,"gamolenic acid, combinations"
HEA_atc_D11AX57,"collagen, combinations"
HEA_atc_G,GENITO URINARY SYSTEM AND SEX HORMONES
HEA_atc_G01,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS
HEA_atc_G01A,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS"
HEA_atc_G01AA,Antibiotics
HEA_atc_G01AA01,nystatin
HEA_atc_G01AA02,natamycin
HEA_atc_G01AA03,amphotericin B
HEA_atc_G01AA04,candicidin
HEA_atc_G01AA05,chloramphenicol
HEA_atc_G01AA06,hachimycin
HEA_atc_G01AA07,oxytetracycline
HEA_atc_G01AA08,carfecillin
HEA_atc_G01AA09,mepartricin
HEA_atc_G01AA10,clindamycin
HEA_atc_G01AA11,pentamycin
HEA_atc_G01AA51,"nystatin, combinations"
HEA_atc_G01AB,Arsenic compounds
HEA_atc_G01AB01,acetarsol
HEA_atc_G01AC,Quinoline derivatives
HEA_atc_G01AC01,diiodohydroxyquinoline
HEA_atc_G01AC02,clioquinol
HEA_atc_G01AC03,chlorquinaldol
HEA_atc_G01AC05,dequalinium
HEA_atc_G01AC06,broxyquinoline
HEA_atc_G01AC30,oxyquinoline
HEA_atc_G01AD,Organic acids
HEA_atc_G01AD01,lactic acid
HEA_atc_G01AD02,acetic acid
HEA_atc_G01AD03,ascorbic acid
HEA_atc_G01AE,Sulfonamides
HEA_atc_G01AE01,sulfatolamide
HEA_atc_G01AE10,combinations of sulfonamides
HEA_atc_G01AF,Imidazole derivatives
HEA_atc_G01AF01,metronidazole
HEA_atc_G01AF02,clotrimazole
HEA_atc_G01AF04,miconazole
HEA_atc_G01AF05,econazole
HEA_atc_G01AF06,ornidazole
HEA_atc_G01AF07,isoconazole
HEA_atc_G01AF08,tioconazole
HEA_atc_G01AF11,ketoconazole
HEA_atc_G01AF12,fenticonazole
HEA_atc_G01AF13,azanidazole
HEA_atc_G01AF14,propenidazole
HEA_atc_G01AF15,butoconazole
HEA_atc_G01AF16,omoconazole
HEA_atc_G01AF17,oxiconazole
HEA_atc_G01AF18,flutrimazole
HEA_atc_G01AF19,sertaconazole
HEA_atc_G01AF20,combinations of imidazole derivatives
HEA_atc_G01AF55,"econazole, combinations"
HEA_atc_G01AG,Triazole derivatives
HEA_atc_G01AG02,terconazole
HEA_atc_G01AX,Other antiinfectives and antiseptics
HEA_atc_G01AX01,clodantoin
HEA_atc_G01AX02,inosine
HEA_atc_G01AX03,policresulen
HEA_atc_G01AX05,nifuratel
HEA_atc_G01AX06,furazolidone
HEA_atc_G01AX09,methylrosaniline
HEA_atc_G01AX11,povidone-iodine
HEA_atc_G01AX12,ciclopirox
HEA_atc_G01AX13,protiofate
HEA_atc_G01AX14,lactobacillus
HEA_atc_G01AX15,copper usnate
HEA_atc_G01AX16,hexetidine
HEA_atc_G01AX17,dapivirine
HEA_atc_G01AX66,"octenidine, combinations"
HEA_atc_G01B,ANTIINFECTIVES/ANTISEPTICS IN COMBINATION WITH CORTICOSTEROIDS
HEA_atc_G01BA,Antibiotics and corticosteroids
HEA_atc_G01BC,Quinoline derivatives and corticosteroids
HEA_atc_G01BD,Antiseptics and corticosteroids
HEA_atc_G01BE,Sulfonamides and corticosteroids
HEA_atc_G01BF,Imidazole derivatives and corticosteroids
HEA_atc_G02,OTHER GYNECOLOGICALS
HEA_atc_G02A,UTEROTONICS
HEA_atc_G02AB,Ergot alkaloids
HEA_atc_G02AB01,methylergometrine
HEA_atc_G02AB02,ergot alkaloids
HEA_atc_G02AB03,ergometrine
HEA_atc_G02AC,"Ergot alkaloids and oxytocin incl. analogues, in combination"
HEA_atc_G02AC01,methylergometrine and oxytocin
HEA_atc_G02AD,Prostaglandins
HEA_atc_G02AD01,dinoprost
HEA_atc_G02AD02,dinoprostone
HEA_atc_G02AD03,gemeprost
HEA_atc_G02AD04,carboprost
HEA_atc_G02AD05,sulprostone
HEA_atc_G02AD06,misoprostol
HEA_atc_G02AX,Other uterotonics
HEA_atc_G02B,CONTRACEPTIVES FOR TOPICAL USE
HEA_atc_G02BA,Intrauterine contraceptives
HEA_atc_G02BA01,plastic IUD
HEA_atc_G02BA02,plastic IUD with copper
HEA_atc_G02BA03,plastic IUD with progestogen
HEA_atc_G02BB,Intravaginal contraceptives
HEA_atc_G02BB01,vaginal ring with progestogen and estrogen
HEA_atc_G02BB02,vaginal ring with progestogen
HEA_atc_G02C,OTHER GYNECOLOGICALS
HEA_atc_G02CA,"Sympathomimetics, labour repressants"
HEA_atc_G02CA01,ritodrine
HEA_atc_G02CA02,buphenine
HEA_atc_G02CA03,fenoterol
HEA_atc_G02CB,Prolactine inhibitors
HEA_atc_G02CB01,bromocriptine
HEA_atc_G02CB02,lisuride
HEA_atc_G02CB03,cabergoline
HEA_atc_G02CB04,quinagolide
HEA_atc_G02CB05,metergoline
HEA_atc_G02CB06,terguride
HEA_atc_G02CC,Antiinflammatory products for vaginal administration
HEA_atc_G02CC01,ibuprofen
HEA_atc_G02CC02,naproxen
HEA_atc_G02CC03,benzydamine
HEA_atc_G02CC04,flunoxaprofen
HEA_atc_G02CX,Other gynecologicals
HEA_atc_G02CX01,atosiban
HEA_atc_G02CX02,flibanserin
HEA_atc_G02CX03,Agni casti fructus
HEA_atc_G02CX04,Cimicifugae rhizoma
HEA_atc_G02CX05,bremelanotide
HEA_atc_G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM
HEA_atc_G03A,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE
HEA_atc_G03AA,"Progestogens and estrogens, fixed combinations"
HEA_atc_G03AA01,etynodiol and ethinylestradiol
HEA_atc_G03AA02,quingestanol and ethinylestradiol
HEA_atc_G03AA03,lynestrenol and ethinylestradiol
HEA_atc_G03AA04,megestrol and ethinylestradiol
HEA_atc_G03AA05,norethisterone and ethinylestradiol
HEA_atc_G03AA06,norgestrel and ethinylestradiol
HEA_atc_G03AA07,levonorgestrel and ethinylestradiol
HEA_atc_G03AA08,medroxyprogesterone and ethinylestradiol
HEA_atc_G03AA09,desogestrel and ethinylestradiol
HEA_atc_G03AA10,gestodene and ethinylestradiol
HEA_atc_G03AA11,norgestimate and ethinylestradiol
HEA_atc_G03AA12,drospirenone and ethinylestradiol
HEA_atc_G03AA13,norelgestromin and ethinylestradiol
HEA_atc_G03AA14,nomegestrol and estradiol
HEA_atc_G03AA15,chlormadinone and ethinylestradiol
HEA_atc_G03AA16,dienogest and ethinylestradiol
HEA_atc_G03AA17,medroxyprogesterone and estradiol
HEA_atc_G03AA18,drospirenone and estetrol
HEA_atc_G03AB,"Progestogens and estrogens, sequential preparations"
HEA_atc_G03AB01,megestrol and ethinylestradiol
HEA_atc_G03AB02,lynestrenol and ethinylestradiol
HEA_atc_G03AB03,levonorgestrel and ethinylestradiol
HEA_atc_G03AB04,norethisterone and ethinylestradiol
HEA_atc_G03AB05,desogestrel and ethinylestradiol
HEA_atc_G03AB06,gestodene and ethinylestradiol
HEA_atc_G03AB07,chlormadinone and ethinylestradiol
HEA_atc_G03AB08,dienogest and estradiol
HEA_atc_G03AB09,norgestimate and ethinylestradiol
HEA_atc_G03AC,Progestogens
HEA_atc_G03AC01,norethisterone
HEA_atc_G03AC02,lynestrenol
HEA_atc_G03AC03,levonorgestrel
HEA_atc_G03AC04,quingestanol
HEA_atc_G03AC05,megestrol
HEA_atc_G03AC06,medroxyprogesterone
HEA_atc_G03AC07,norgestrienone
HEA_atc_G03AC08,etonogestrel
HEA_atc_G03AC09,desogestrel
HEA_atc_G03AC10,drospirenone
HEA_atc_G03AD,Emergency contraceptives
HEA_atc_G03AD01,levonorgestrel
HEA_atc_G03AD02,ulipristal
HEA_atc_G03B,ANDROGENS
HEA_atc_G03BA,3-oxoandrosten (4) derivatives
HEA_atc_G03BA01,fluoxymesterone
HEA_atc_G03BA02,methyltestosterone
HEA_atc_G03BA03,testosterone
HEA_atc_G03BB,5-androstanon (3) derivatives
HEA_atc_G03BB01,mesterolone
HEA_atc_G03BB02,androstanolone
HEA_atc_G03C,ESTROGENS
HEA_atc_G03CA,"Natural and semisynthetic estrogens, plain"
HEA_atc_G03CA01,ethinylestradiol
HEA_atc_G03CA03,estradiol
HEA_atc_G03CA04,estriol
HEA_atc_G03CA06,chlorotrianisene
HEA_atc_G03CA07,estrone
HEA_atc_G03CA09,promestriene
HEA_atc_G03CA53,"estradiol, combinations"
HEA_atc_G03CA57,conjugated estrogens
HEA_atc_G03CB,"Synthetic estrogens, plain"
HEA_atc_G03CB01,dienestrol
HEA_atc_G03CB02,diethylstilbestrol
HEA_atc_G03CB03,methallenestril
HEA_atc_G03CB04,moxestrol
HEA_atc_G03CC,"Estrogens, combinations with other drugs"
HEA_atc_G03CC02,dienestrol
HEA_atc_G03CC03,methallenestril
HEA_atc_G03CC04,estrone
HEA_atc_G03CC05,diethylstilbestrol
HEA_atc_G03CC06,estriol
HEA_atc_G03CC07,conjugated estrogens and bazedoxifene
HEA_atc_G03CX,Other estrogens
HEA_atc_G03CX01,tibolone
HEA_atc_G03D,PROGESTOGENS
HEA_atc_G03DA,Pregnen (4) derivatives
HEA_atc_G03DA01,gestonorone
HEA_atc_G03DA02,medroxyprogesterone
HEA_atc_G03DA03,hydroxyprogesterone
HEA_atc_G03DA04,progesterone
HEA_atc_G03DB,Pregnadien derivatives
HEA_atc_G03DB01,dydrogesterone
HEA_atc_G03DB02,megestrol
HEA_atc_G03DB03,medrogestone
HEA_atc_G03DB04,nomegestrol
HEA_atc_G03DB05,demegestone
HEA_atc_G03DB06,chlormadinone
HEA_atc_G03DB07,promegestone
HEA_atc_G03DB08,dienogest
HEA_atc_G03DC,Estren derivatives
HEA_atc_G03DC01,allylestrenol
HEA_atc_G03DC02,norethisterone
HEA_atc_G03DC03,lynestrenol
HEA_atc_G03DC04,ethisterone
HEA_atc_G03DC06,etynodiol
HEA_atc_G03DC31,methylestrenolone
HEA_atc_G03E,ANDROGENS AND FEMALE SEX HORMONES IN COMBINATION
HEA_atc_G03EA,Androgens and estrogens
HEA_atc_G03EA01,methyltestosterone and estrogen
HEA_atc_G03EA02,testosterone and estrogen
HEA_atc_G03EA03,prasterone and estrogen
HEA_atc_G03EB,"Androgen, progestogen and estrogen in combination"
HEA_atc_G03EK,Androgens and female sex hormones in combination with other drugs
HEA_atc_G03EK01,methyltestosterone
HEA_atc_G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION
HEA_atc_G03FA,"Progestogens and estrogens, fixed combinations"
HEA_atc_G03FA01,norethisterone and estrogen
HEA_atc_G03FA02,hydroxyprogesterone and estrogen
HEA_atc_G03FA03,ethisterone and estrogen
HEA_atc_G03FA04,progesterone and estrogen
HEA_atc_G03FA05,methylnortestosterone and estrogen
HEA_atc_G03FA06,etynodiol and estrogen
HEA_atc_G03FA07,lynestrenol and estrogen
HEA_atc_G03FA08,megestrol and estrogen
HEA_atc_G03FA09,noretynodrel and estrogen
HEA_atc_G03FA10,norgestrel and estrogen
HEA_atc_G03FA11,levonorgestrel and estrogen
HEA_atc_G03FA12,medroxyprogesterone and estrogen
HEA_atc_G03FA13,norgestimate and estrogen
HEA_atc_G03FA14,dydrogesterone and estrogen
HEA_atc_G03FA15,dienogest and estrogen
HEA_atc_G03FA16,trimegestone and estrogen
HEA_atc_G03FA17,drospirenone and estrogen
HEA_atc_G03FB,"Progestogens and estrogens, sequential preparations"
HEA_atc_G03FB01,norgestrel and estrogen
HEA_atc_G03FB02,lynestrenol and estrogen
HEA_atc_G03FB03,chlormadinone and estrogen
HEA_atc_G03FB04,megestrol and estrogen
HEA_atc_G03FB05,norethisterone and estrogen
HEA_atc_G03FB06,medroxyprogesterone and estrogen
HEA_atc_G03FB07,medrogestone and estrogen
HEA_atc_G03FB08,dydrogesterone and estrogen
HEA_atc_G03FB09,levonorgestrel and estrogen
HEA_atc_G03FB10,desogestrel and estrogen
HEA_atc_G03FB11,trimegestone and estrogen
HEA_atc_G03FB12,nomegestrol and estrogen
HEA_atc_G03G,GONADOTROPINS AND OTHER OVULATION STIMULANTS
HEA_atc_G03GA,Gonadotropins
HEA_atc_G03GA01,chorionic gonadotrophin
HEA_atc_G03GA02,human menopausal gonadotrophin
HEA_atc_G03GA03,serum gonadotrophin
HEA_atc_G03GA04,urofollitropin
HEA_atc_G03GA05,follitropin alfa
HEA_atc_G03GA06,follitropin beta
HEA_atc_G03GA07,lutropin alfa
HEA_atc_G03GA08,choriogonadotropin alfa
HEA_atc_G03GA09,corifollitropin alfa
HEA_atc_G03GA10,follitropin delta
HEA_atc_G03GA30,combinations
HEA_atc_G03GB,"Ovulation stimulants, synthetic"
HEA_atc_G03GB01,cyclofenil
HEA_atc_G03GB02,clomifene
HEA_atc_G03GB03,epimestrol
HEA_atc_G03H,ANTIANDROGENS
HEA_atc_G03HA,"Antiandrogens, plain"
HEA_atc_G03HA01,cyproterone
HEA_atc_G03HB,Antiandrogens and estrogens
HEA_atc_G03HB01,cyproterone and estrogen
