code,description
EDU_udd_5180,"Sygeplejevidenskab, kand.2år"
EDU_udd_5182,Sikkerhedsfunktionær
EDU_udd_5183,"Styrmand, 1-årig"
EDU_udd_5184,Skibsmaskinist
EDU_udd_5185,Radiotelegrafist
EDU_udd_5186,"Kommunikationsoperatør, søfart"
EDU_udd_5187,Vagtofficer
EDU_udd_5188,"Juniorofficer, prof.bach."
EDU_udd_5189,Maskinmester
EDU_udd_5190,Styrmand (skibsfører)
EDU_udd_5191,"Skibsofficer dual-purpose, prof.bach."
EDU_udd_5192,"Juniorofficer, 2.teoridel"
EDU_udd_5193,"Juniorofficer, 3.teoridel"
EDU_udd_5194,"Skibsfører, seniorofficer, prof.bach."
EDU_udd_5195,Skibsfører (uden gymnasial baggrund)
EDU_udd_5196,"Enhedsfunktionær, fængselsvæsnet"
EDU_udd_5197,"Værkmester, fængselsvæsnet"
EDU_udd_5198,Polititjenestemand
EDU_udd_5199,Fængselsbetjent
EDU_udd_5200,Postelev
EDU_udd_5201,Teleelev
EDU_udd_5202,Postassistent
EDU_udd_5203,Automationsteknolog
EDU_udd_5205,Toldbetjent
EDU_udd_5206,Toldassistent
EDU_udd_5207,Toldfaglig grunduddannelse
EDU_udd_5208,Toldsekretær
EDU_udd_5209,Toldfuldmægtig
EDU_udd_5210,"Laboratorie-, fødevare- og procestekn. (overbygning), prof.bach."
EDU_udd_5211,"Jordbrugsvirksomhed (overbygning), prof.bach."
EDU_udd_5212,"IT-product design, kand.2år"
EDU_udd_5213,"Robotics, civilingeniør 2år"
EDU_udd_5214,"Netværk og distribuerede systemer, civilingeniør 2år"
EDU_udd_5215,Lokomotivfører
EDU_udd_5216,"Regulation and automation, civilingeniør 2år"
EDU_udd_5217,"Wireless communication systems, civilingeniør 2år"
EDU_udd_5218,"Vision, graphics and inveractive systems, civilingeniør 2år"
EDU_udd_5219,"Embedded Software Design, civilingeniør 2år"
EDU_udd_5220,Skibsfører (uden gymnasial uddannelse)
EDU_udd_5221,"Maskinmester m. eud-baggrund (ledelse-drift), prof.bach."
EDU_udd_5222,"Maritim transport og skibsledelse (seniorofficer), prof.bach."
EDU_udd_5223,"Maskinmester m. gymnasial baggrund (ledelse-drift), prof.bach."
EDU_udd_5224,"Maskinmester, prof.bach."
EDU_udd_5226,"Skibsfører, prof.bach."
EDU_udd_5227,"Maritim transport og skibsledelse (juniorofficer), prof.bach."
EDU_udd_5230,"Adgangskursus, skov- og landskabsingeniør"
EDU_udd_5236,"Acoustics and audiotechnology, civilingeniør 2år"
EDU_udd_5237,"Signal processing and computing, civilingeniør 2år"
EDU_udd_5238,Miljøteknolog
EDU_udd_5239,"Environmental Science, kand.2år"
EDU_udd_5240,"Chemical engineering, civilingeniør 2år"
EDU_udd_5241,"Bioinformatics and systems biology, civilingeniør 2år"
EDU_udd_5242,"Human-Centered Artificial Intelligence, civilingiør 2år"
EDU_udd_5243,"Mechanical engineering, civilingeniør 2år"
EDU_udd_5244,"Maritime technology, kand.2år"
EDU_udd_5245,"Kemi og bioteknologi, cand.scient.tech.2år"
EDU_udd_5246,"Politivirksomhed, prof.bach."
EDU_udd_5247,"Interaction Design, ing.prof.bach."
EDU_udd_5248,"Fødevareteknologi, ing.prof.bach."
EDU_udd_5249,"Electronics, civilingeniør 2år"
EDU_udd_5250,"Elektrisk energiteknologi, ing.prof.bach."
EDU_udd_5251,"Stærkstrømsteknologi, ing.prof.bach."
EDU_udd_5252,"Byggeri og anlæg, ing.prof.bach."
EDU_udd_5253,"Byggeri og infrastruktur, ing.prof.bach."
EDU_udd_5254,"Bygning, ing.prof.bach."
EDU_udd_5255,"Bygningsteknik, ing.prof.bach."
EDU_udd_5256,"Globale forretningssystemer, ing.prof.bach."
EDU_udd_5257,"Elektronik, ing.prof.bach."
EDU_udd_5258,"Elektronik og datateknik, ing.prof.bach."
EDU_udd_5259,"Elektroteknologi, ing.prof.bach."
EDU_udd_5260,"Civilingenør una, civilingeniør 2år"
EDU_udd_5261,"Bygning, civilingeniør 2år"
EDU_udd_5262,"Elektro, civilingeniør 2år"
EDU_udd_5263,"Chemistry, civilingeniør 2år"
EDU_udd_5264,"Maskin, civilingeniør 2år"
EDU_udd_5265,"Klinisk biomekanik, kand.2år"
EDU_udd_5266,"Forsyningsteknik inden for vand, spildevand og fjernvarme, ing.prof.bach."
EDU_udd_5267,"Informations- og kommunikationsteknologi, ing.prof.bach."
EDU_udd_5268,"It og økonomi, ing.prof.bach."
EDU_udd_5269,"It-elektronik, ing.prof.bach."
EDU_udd_5270,"Kemiteknologi, ing.prof.bach."
EDU_udd_5271,"Computerteknologi, civilingeniør 2år"
EDU_udd_5272,"Miljø, civilingeniør 2år"
EDU_udd_5273,"Biotechnology and Chemical Engineering, civilingeniør 2år"
EDU_udd_5274,"Teknisk geologi, civilingeniør 2år"
EDU_udd_5275,"Kemi- og bioteknologi, ing.prof.bach."
EDU_udd_5276,"Maskinteknik, ing.prof.bach."
EDU_udd_5277,"Maskinteknologi, ing.prof.bach."
EDU_udd_5278,"Materials Science, ing.prof.bach."
EDU_udd_5279,"Nanoteknologi, ing.prof.bach."
EDU_udd_5280,"Produktion (Produktionsteknik), ing.prof.bach."
EDU_udd_5281,"Softwareteknologi, ing.prof.bach."
EDU_udd_5282,"Kemiteknik og International Business, ing.prof.bach."
EDU_udd_5283,"Mobilitet, Transport og Logistik, ing.prof.bach."
EDU_udd_5284,"Robotteknologi, ing.prof.bach."
EDU_udd_5285,"Nordisk urban planlægning, kand.2år"
EDU_udd_5286,"Business analytics, civilingeniør 2år"
EDU_udd_5287,Designteknolog
EDU_udd_5288,"Design, Technology and Business"
EDU_udd_5289,IT-teknolog
EDU_udd_5290,IT Technology
EDU_udd_5291,Produktionsteknolog
EDU_udd_5292,Production Technology
EDU_udd_5293,Multimediedesigner
EDU_udd_5294,Multimedia Design
EDU_udd_5295,Fiskeriteknolog
EDU_udd_5296,Markedsføringsøkonom
EDU_udd_5297,Marketing Management
EDU_udd_5299,Adgangseksamen til ingeniøruddannelsen
EDU_udd_5300,"Bygning, teknikumingeniør"
EDU_udd_5301,"Byggeri og anlæg, ing.prof.bach."
EDU_udd_5302,"Civil Engineering, ing.prof.bach."
EDU_udd_5303,"Klima og forsyningsteknik, ing.prof.bach."
EDU_udd_5304,"Climate and Supply Engineering, ing.prof.bach."
EDU_udd_5305,"Elektroteknik, teknikumingeniør"
EDU_udd_5306,"Softwareteknologi, ing.prof.bach."
EDU_udd_5307,"Software Technology, ing.prof.bach."
EDU_udd_5308,"Proces og innovation, ing.prof.bach."
EDU_udd_5309,"Fødevaresikkerhed og -kvalitet, ing.prof.bach."
EDU_udd_5310,"Maskinretning, teknikumingeniør"
EDU_udd_5311,"Maskinteknologi, ing.prof.bach."
EDU_udd_5312,"Mechanical Engineering, ing.prof.bach."
EDU_udd_5315,"Produktion, teknikumingeniør"
EDU_udd_5324,"Lyddesign, prof.bach."
EDU_udd_5325,"Modulordning, teknikumingeniør"
EDU_udd_5326,"Produktudvikling og teknisk integration (overbygning), prof.bach."
EDU_udd_5327,"Business Development Engineer, ing.prof.bach."
EDU_udd_5328,"Teknologi og økonomi, ing.prof.bach."
EDU_udd_5329,"Design og innovation, ingeniør prof.bach."
EDU_udd_5331,"Global business og teknologi, ing.prof.bach."
EDU_udd_5332,"Diplomingeniør, prof.bach. una"
EDU_udd_5333,"Maskin, ing.prof.bach."
EDU_udd_5334,"Stærkstrøm, ing.prof.bach."
EDU_udd_5335,"Bygning, ing.prof.bach."
EDU_udd_5336,"Produktion, ing.prof.bach."
EDU_udd_5337,"Svagstrøm, ing.prof.bach."
EDU_udd_5338,"Elektronik og IT, ing.prof.bach."
EDU_udd_5339,"Kemi, ing.prof.bach."
EDU_udd_5340,Diplomingeniør prof.bach.
EDU_udd_5341,"Materialeteknologi, ingeniør prof.bach."
EDU_udd_5342,Levnedsmiddelingeniør
EDU_udd_5343,"IT, ing.prof.bach."
EDU_udd_5344,"IT for datamatiker, ingeniør prof.bach."
EDU_udd_5345,"Arktisk byggeri og infrastruktur, ing.prof.bach."
EDU_udd_5346,"Bygningsdesign, ing.prof.bach."
EDU_udd_5347,"Bæredygtig energiteknik, ing.prof.bach."
EDU_udd_5348,"Bygning, akademiingeniør"
EDU_udd_5349,"Information, akademiingeniør"
EDU_udd_5350,"Bygning, akademiingeniør"
EDU_udd_5351,"Anlæg, akademiingeniør"
EDU_udd_5352,"Elektro, akademiingeniør"
EDU_udd_5353,"Global business og teknologi, ing.prof.bach."
EDU_udd_5354,"Global Business Engineering, ing.prof.bach."
EDU_udd_5355,"Kemi, akademiingeniør"
EDU_udd_5356,"Energi, akademiingeniør"
EDU_udd_5357,"Maskin, akademiingeniør"
EDU_udd_5358,"Industri, akademiingeniør"
EDU_udd_5359,"Teknisk manager offshore (overbygning), prof.bach."
EDU_udd_5360,Civilingeniør una
EDU_udd_5361,"Bygning, civilingeniør 2år"
EDU_udd_5362,"Elektronik, civilingeniør 2år"
EDU_udd_5363,"Kemi, civilingeniør 2år"
EDU_udd_5364,"Maskin, civilingeniør 2år"
EDU_udd_5365,"Bygning-almen, civilingeniør 2år"
EDU_udd_5385,Technology Based Business Development civilingeniør 2år
EDU_udd_5387,"Environmental engineering, civilingeniør 2år"
EDU_udd_5388,"Management Engineering, civilingeniør 2år"
EDU_udd_5391,"Energi, civilingeniør 2år"
EDU_udd_5397,"Software Engineering, civilingeniør 2år"
EDU_udd_5399,"Teknisk videnskab, ph.d."
EDU_udd_5400,"Landbrugsvidenskab, kand."
EDU_udd_5401,"Jordbrugsøkonomi, kand."
EDU_udd_5403,"Mejeribrug, kand."
EDU_udd_5405,"Fødevarevidenskab, kand."
EDU_udd_5407,"Havebrugsvidenskab, kand."
EDU_udd_5409,"Havebrugsvidenskab, anlæg, kand."
EDU_udd_5410,"Agricultural Development, kand.2år"
EDU_udd_5411,"Skovbrugsvidenskab, kand."
EDU_udd_5413,"Landinspektør, kand."
EDU_udd_5414,"Animal-derived foods, kand.2år"
EDU_udd_5415,"Veterinærvidenskab, kand."
EDU_udd_5416,"Veterinærvidenskab, ph.d."
EDU_udd_5417,"Veterinær- og jordbrugsvidenskab, ph.d."
EDU_udd_5418,"Jordbrug, ph.d."
EDU_udd_5419,"Environmental science, kand.2år"
EDU_udd_5420,"Environmental and Natural Resource Economics, kand.2år"
EDU_udd_5421,"Forest ecosystems, nature and society, kand.2år"
EDU_udd_5422,"Sustainable development in agriculture, kand.2år"
EDU_udd_5423,"Forests and livelihoods, kand.2år"
EDU_udd_5424,"Global Management and Manufacturing, ing.prof.bach."
EDU_udd_5425,"Farmaci, kand."
EDU_udd_5426,"Innovation og entrepreneurship (overbygning), prof.bach."
EDU_udd_5427,"Farmaceut, ph.d.pharm."
EDU_udd_5428,"Agro-environmental management, kand.2år"
EDU_udd_5429,"Bioteknologi, ing.prof.bach."
EDU_udd_5430,"Klinisk ernæring, kand.2år"
EDU_udd_5431,Tandplejer
EDU_udd_5432,Klinisk tandtekniker
EDU_udd_5433,"Tandlæge, kand."
EDU_udd_5434,"Tandplejer, prof.bach."
EDU_udd_5435,"Tandlæge-odontologi, ph.d.odont."
EDU_udd_5436,"Integreret design, ing.prof.bach."
EDU_udd_5437,"Graphic Storytelling, prof.bach."
EDU_udd_5438,"Multiplatform storytelling and production, prof.bach."
EDU_udd_5439,"Mechatronics, ing.prof.bach."
EDU_udd_5440,"Folkeskolelærer, prof.bach."
EDU_udd_5441,Lærer fra Den frie Lærerskole
EDU_udd_5442,"Forsyningsteknik -vand,spildevand,fjernvarme, ingeniør prof.bach."
EDU_udd_5443,Pædagogisk grunduddannelse PGU
EDU_udd_5444,"Pædagog, prof.bach."
EDU_udd_5445,Børnehavepædagog
EDU_udd_5446,"Nanoteknologi, ingeniør prof.bach."
EDU_udd_5447,Fritidspædagog
EDU_udd_5448,"Global Forestry, kand.2år"
EDU_udd_5449,"Sustainable Forest and Nature Management, kand.2år"
EDU_udd_5450,"Ernærings- og husholdningsøkonomi, prof.bach."
EDU_udd_5451,Klinisk diætist
EDU_udd_5452,"Miljøkemi, kand.2år"
EDU_udd_5453,"Human nutrition, kand.2år"
EDU_udd_5454,"Landskabsforvaltning, kand.2år"
EDU_udd_5455,"Kombineret (Kgl. veterinær- landbohøjsk.), kand.2år"
EDU_udd_5456,"Katastrofe- og risikomanager, prof.bach."
EDU_udd_5457,"Fødevareteknologi og -applikation, prof.bach."
EDU_udd_5458,"Mejeriteknologi, prof.bach."
EDU_udd_5459,"Laboratorie-, fødevare- og procestekn. (overbygning), prof.bach."
EDU_udd_5460,"Ernæring og sundhed, prof.bach."
EDU_udd_5461,Bibliotekar
EDU_udd_5462,Bibliotekar ved forsknings- og fagbibliotek
EDU_udd_5463,"Informationsstudier, bach."
EDU_udd_5464,Forskningsbibliotekar
EDU_udd_5465,"Informationsvidenskab og kulturformidling, kand.2år"
EDU_udd_5466,"Ocean Engineering, civilingeniør 2år"
EDU_udd_5467,"Bibliotekar,bach."
EDU_udd_5468,"Bibliotekar, kand.2år"
EDU_udd_5469,"Global Nutrition and Health, prof.bach."
EDU_udd_5470,"Arkitekt, kand."
EDU_udd_5471,Bibliotekar DB
EDU_udd_5472,"It-sikkerhed (overbygning), prof.bach."
EDU_udd_5473,"E-handel (overbygning), prof.bach."
EDU_udd_5474,"Social Data Science, kand.2år"
EDU_udd_5475,"Softwareudvikling (overbygning), prof.bach."
EDU_udd_5476,"Sportsmanagement (overbygning), prof.bach."
EDU_udd_5477,"Design og business, diplomuddannelse"
EDU_udd_5478,"Laboratorie- og fødevareteknologi (overbygning), prof.bach."
EDU_udd_5479,"Chemical and Biotechnical Technology and Food Technology (overbygning), prof.bach."
EDU_udd_5480,"Arkitekt, ph.d."
EDU_udd_5483,"Visuel kommunikation, prof.bach."
EDU_udd_5484,"Trafik og transport, ingeniør prof.bach."
EDU_udd_5485,"Grafisk kommunikation, prof.bach."
EDU_udd_5486,"Medieproduktion og ledelse, prof.bach."
EDU_udd_5487,"TV- og medietilrettelæggelse, prof.bach."
EDU_udd_5488,"Webudvikling (overbygning), prof.bach."
EDU_udd_5489,"International handel og markedsføring (overbygning), prof.bach."
EDU_udd_5490,"Finans, prof.bach."
EDU_udd_5491,"International Hospitality Management (overbygning), prof.bach."
EDU_udd_5492,"Eksport og teknologi, prof.bach."
EDU_udd_5493,"Erhvervssproglig begynderprøve, italiensk"
EDU_udd_5494,"Design og business (overbygning), prof.bach."
EDU_udd_5495,"Erhvervssproglig begynderprøve, russisk"
EDU_udd_5496,"Erhvervssproglig begynderprøve, spansk"
EDU_udd_5497,"Smykker, teknologi og business, prof.bach."
EDU_udd_5498,Tresproglig korrespondent
EDU_udd_5499,"Digital konceptudvikling (overbygning), prof.bach."
EDU_udd_5500,"Skat, prof.bach."
EDU_udd_5501,Erhvervssprogligt grundstudium i engelsk
EDU_udd_5502,Erhvervssprogligt grundstudium i fransk
EDU_udd_5503,Erhvervssprogligt grundstudium i italiensk
EDU_udd_5505,Erhvervssprogligt grundstudium i russisk
EDU_udd_5506,Erhvervssprogligt grundstudium i spansk
EDU_udd_5507,Erhvervssprogligt grundstudium i tysk
EDU_udd_5508,"Erhvervssprog administrativ, grunduddannelse"
EDU_udd_5510,Erhvervssprogligt grundstudium 2 sprog
EDU_udd_5511,"International Hospitality Management (overbygning), prof.bach."
EDU_udd_5512,"Bachelor of International Hospitality Management (overbygning), prof.bach."
EDU_udd_5513,"International handel og markedsføring (overbygning), prof.bach."
EDU_udd_5514,"International Sales and Marketing (overbygning), prof.bach."
EDU_udd_5515,"Finans, prof.bach."
EDU_udd_5516,"Financial Management and Service, prof.bach."
EDU_udd_5517,"Eksport og teknologi, prof.bach."
EDU_udd_5518,"Export and Technology Management, prof.bach."
EDU_udd_5532,"Engelsk, cand.negot."
EDU_udd_5533,"Fransk, cand.negot."
EDU_udd_5534,"Tysk, cand.negot."
EDU_udd_5535,"Spansk, cand.negot."
EDU_udd_5536,"Arabisk, cand.negot."
EDU_udd_5537,"Polsk, cand.negot."
EDU_udd_5538,Service- og oplevelsesøkonomi
EDU_udd_5539,Service and Experience Management
EDU_udd_5540,"Elektronik (SDU), ing.prof.bach."
EDU_udd_5544,"Chemistry and Biotechnology, civilingeniør 2år"
EDU_udd_5548,Logistikøkonom
EDU_udd_5549,Logistics Management
EDU_udd_5550,Erhvervssproglig diplomprøve ED una
EDU_udd_5551,"Engelsk, erhvervssproglig diplomprøve ED"
EDU_udd_5552,"Fransk, erhvervssproglig diplomprøve ED"
EDU_udd_5553,"Italiensk, erhvervssproglig diplomprøve ED"
EDU_udd_5554,"Electronic Systems, civilingeniør 2år"
EDU_udd_5555,"Russisk, erhvervssproglig diplomprøve ED"
EDU_udd_5556,"Spansk, erhvervssproglig diplomprøve ED"
EDU_udd_5557,"Tysk, erhvervssproglig diplomprøve ED"
EDU_udd_5558,Handelsøkonom
EDU_udd_5559,Commerce Management
EDU_udd_5560,Erhvervssproglig afgangseksamen EA
EDU_udd_5567,Finansøkonom
EDU_udd_5568,Financial Management
EDU_udd_5569,"Fiskeriteknologi, ing.prof.bach."
EDU_udd_5570,Cand.interpret.2år una
EDU_udd_5571,"Engelsk, cand.interpret."
EDU_udd_5572,"Fransk, cand.interpret."
EDU_udd_5573,E-designer
EDU_udd_5574,E-design
EDU_udd_5575,"Russisk, videregående erhvervssproglig uddannelse"
EDU_udd_5576,"Spansk, cand.interpret."
EDU_udd_5577,"Tysk, cand.interpret."
EDU_udd_5578,"Konferencetolkning, master"
EDU_udd_5579,"It-arkitektur, prof.bach."
EDU_udd_5580,Lic.ling.merc.3år
EDU_udd_5584,Autoteknolog
EDU_udd_5585,Automotive Technology
EDU_udd_5588,"Computer Engineering (AAU), civilingeniør 2år"
EDU_udd_5589,"Multicultural Communication in Organisations, kand.2år"
EDU_udd_5590,"Kommunikationsdesign, kand.2år"
EDU_udd_5591,"Erhvervsspr.-internat. erhvervskomm, engelsk, kand.2år"
EDU_udd_5592,"Erhvervsspr.-internat. erhvervskomm, fransk, kand.2år"
EDU_udd_5593,"Italiensk, cand.ling.merc.2år"
EDU_udd_5594,"Virksomhedskommunikation (engelsk), kand.2år"
EDU_udd_5595,"Russisk, kand.2år"
EDU_udd_5596,"Erhvervsspr.-internat. erhvervskomm, spansk, kand.2år"
EDU_udd_5597,"Erhvervsspr.-internat. erhvervskomm, tysk, kand.2år"
EDU_udd_5598,"Datalingvistik, kand.2år"
EDU_udd_5599,"Sproglig informatik, kand.2år"
EDU_udd_5600,"Forskole, musikkonservatorium"
EDU_udd_5601,Hovedskole (musik)
EDU_udd_5604,Diplomklasse (musik)
EDU_udd_5605,Diplomklasse-orgel (musik)
EDU_udd_5606,"International shipping and trade, bach."
EDU_udd_5607,Musikpædagog
EDU_udd_5608,"Musikledelse, musikpædagog"
EDU_udd_5609,Musikpædagog almen
EDU_udd_5610,"Internat. virksomhedskommunikation, engelsk, kand."
EDU_udd_5611,"Solist musisk, instrumental/vokal"
EDU_udd_5612,"Global Environment and Development, kand.2år"
EDU_udd_5613,Musikteoretisk speciale
EDU_udd_5614,"Computer Engineering, ing.bach."
EDU_udd_5615,Komponistklasse
EDU_udd_5616,"Musikpædagogik, organister"
EDU_udd_5617,Dirigentklasse (musik)
EDU_udd_5620,Operaakademi
EDU_udd_5621,"Internat. virksomhedskommunikation, engelsk, kand.2år"
EDU_udd_5622,"Fransk-internat. virksomhedskommunikation, kand.2år"
EDU_udd_5623,"Internat. virksomhedskommunikation, tysk, kand.2år"
EDU_udd_5624,"Internat. virksomhedskommunikation, spansk, kand.2år"
EDU_udd_5625,Jordbrugsteknolog
EDU_udd_5626,Agro Business and Landscape Management
EDU_udd_5627,Energiteknolog
EDU_udd_5628,Energy Technology
EDU_udd_5629,"Design og anvendelse af kunstig intelligens, ing.prof.bach."
EDU_udd_5630,Erhvervssproglig korrespondent una
EDU_udd_5631,"Erhvervssproglig korrespondent, engelsk"
EDU_udd_5632,"Erhvervssproglig korrespondent, fransk"
EDU_udd_5633,"Erhvervssproglig korrespondent, italiensk"
EDU_udd_5634,"Business og vandteknologi, prof.bach."
EDU_udd_5635,"Erhvervssproglig korrespondent, russisk"
EDU_udd_5636,"Erhvervssproglig korrespondent, spansk"
EDU_udd_5637,"Erhvervssproglig korrespondent, tysk"
EDU_udd_5638,Automationsteknolog
EDU_udd_5639,Automation Engineering
EDU_udd_5640,"Bygningskonstruktør, prof.bach."
EDU_udd_5641,"Architectural Technology and Construction Management, prof.bach."
EDU_udd_5642,"Produktudvikling og teknisk integration (overbygning), prof.bach."
EDU_udd_5643,"Product Development and Integrative Technology (overbygning), prof.bach."
EDU_udd_5644,"Design og business (overbygning), prof.bach."
EDU_udd_5645,"Design and Business (overbygning), prof.bach."
EDU_udd_5646,"Smykker, teknologi og business, prof.bach."
EDU_udd_5647,"Jewellery, Technology and Business, prof.bach."
EDU_udd_5648,"Webudvikling (overbygning), prof.bach."
EDU_udd_5649,"Web Development (overbygning), prof.bach."
EDU_udd_5650,"Industriel 3D-print, prof.bach."
EDU_udd_5651,"HA(jur.) erhvervsøkonomi-jura, bach."
EDU_udd_5652,"Erhvervsøkonomi og jura, cand.merc.(jur.)2år"
EDU_udd_5653,"International business and politics, kand.2år"
EDU_udd_5654,"HA erhvervsøkonomi og jura, bach."
EDU_udd_5655,"Software Technology, ing.prof.bach."
EDU_udd_5656,"HA(it) erhvervsøkonomi-informationsteknologi, bach."
EDU_udd_5657,"Erhvervsøkonomi og informationsteknologi, kand.2år"
EDU_udd_5658,"Erhvervsøkonomi og jura, cand.merc.2år"
EDU_udd_5659,"Digital konceptudvikling (overbygning), prof.bach."
EDU_udd_5660,"Digital Concept Development (overbygning), prof.bach."
EDU_udd_5661,"HA sprog, bach."
EDU_udd_5662,"Interpret, cand.merc.2år"
EDU_udd_5663,"HA (int.) erhvervsøkonomi med tysk, bach."
EDU_udd_5664,"Økonomi og informationsteknologi, prof.bach."
EDU_udd_5665,"Business Economics and Information Technology, prof.bach."
EDU_udd_5666,"HA(mat.) erhvervsøkonomi-matematik, bach."
EDU_udd_5667,"Erhvervsøkonomi og matematik, kand.2år"
EDU_udd_5668,"Innovation og entrepreneurship (overbygning), prof.bach."
EDU_udd_5669,"Innovation and entrepreneurship (overbygning), prof.bach."
EDU_udd_5670,"Erhvervssprog 2 sprog, korrespondent"
EDU_udd_5671,"Erhvervssprog engelsk-fransk, korrespondent"
EDU_udd_5672,"Erhvervssprog engelsk-tysk, korrespondent"
EDU_udd_5673,"Erhvervssprog fransk-tysk, korrespondent"
EDU_udd_5674,"Erhvervssprog engelsk-russisk, korrespondent"
EDU_udd_5675,"Erhvervssprog engelsk-spansk, korrespondent"
EDU_udd_5676,"Erhvervssprog fransk-spansk, korrespondent"
EDU_udd_5677,"Erhvervssprog tysk-spansk, korrespondent"
EDU_udd_5678,"Erhvervssprog engelsk-italiensk, korrespondent"
EDU_udd_5679,"Erhvervssprog fransk-italiensk, korrespondent"
EDU_udd_5680,Cand.ling.merc.2år una
EDU_udd_5681,"Erhvervssprog tysk-italiensk, korrespondent"
EDU_udd_5682,"Erhvervssprog tysk-russisk, korrespondent"
EDU_udd_5683,"Kommunikation, prof.bach."
EDU_udd_5684,"Kristendom, kultur og kommunikation, prof.bach."
EDU_udd_5685,"Økonomi og informationsteknologi, prof.bach."
EDU_udd_5686,"Fremmedsprog og digital markedskommunikation, prof.bach."
EDU_udd_5687,"Procesøkonomi og værdikædeledelse, prof.bach."
EDU_udd_5688,Skuespil
EDU_udd_5689,Dans og koreografi
EDU_udd_5690,Scenekunstnerisk produktion
EDU_udd_5692,Iscenesættelse
EDU_udd_5695,"Tegnsprogstolkning, overbygning"
EDU_udd_5698,Musical
EDU_udd_5699,"Klinisk tandtekniker, prof.bach."
EDU_udd_5700,"HA almen erhvervsøkonomi, bach."
EDU_udd_5701,"HA informatik, bach."
EDU_udd_5702,"HA kommunikation, bach."
EDU_udd_5703,"Erhvervsøkonomi, kand.2år"
EDU_udd_5704,"HA sprog, bach."
EDU_udd_5705,"Erhvervsøkonomi, ph.d."
EDU_udd_5706,"Natur- og kulturformidling, prof.bach."
EDU_udd_5707,Registreret revisor
EDU_udd_5708,"Revision, kand.2år"
EDU_udd_5709,"HA erhvervsanalyse, bach."
EDU_udd_5710,HD-1.del
EDU_udd_5711,"HA turisme, bach."
EDU_udd_5712,"HA(fil.) erhvervsøkonomi-filosofi, bach."
