family,code,suffix,own_label_da,own_label_en,own_conf,best_cross_family,best_cross_code,best_cross_label_da,best_cross_label_en,cooc_support,cooc_share,cooc_lift,recommended_label_da,recommended_label_en,recommended_source,recommended_confidence,cross_all,source
nace,LAB_nace_264000,264000,,,,branche,77_36911,,,1742,0.9265,3519.427,,,none,none,"{""branche"": {""code"": ""77_36911"", ""n"": 1742, ""share"": 0.9265, ""label_da"": """"}, ""db07"": {""code"": ""233200"", ""n"": 869, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_265100,265100,,,,branche,77_36921,,,1598,0.965,4547.666,,,none,none,"{""branche"": {""code"": ""77_36921"", ""n"": 1598, ""share"": 0.965, ""label_da"": """"}, ""db07"": {""code"": ""235100"", ""n"": 762, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_265200,265200,,,,db07,235200,,,96,1.0,33148.552,,,none,none,"{""branche"": {""code"": ""77_36922"", ""n"": 54, ""share"": 0.8519, ""label_da"": """"}, ""db07"": {""code"": ""235200"", ""n"": 96, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_265300,265300,,,,branche,77_36922,,,1,1.0,0.0,,,none,none,"{""branche"": {""code"": ""77_36922"", ""n"": 1, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_266110,266110,,,,branche,77_36993,,,4226,0.9321,494.039,,,none,none,"{""branche"": {""code"": ""77_36993"", ""n"": 4226, ""share"": 0.9321, ""label_da"": """"}, ""db07"": {""code"": ""236100"", ""n"": 2151, ""share"": 0.9995, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_266120,266120,,,,branche,77_36993,,,9161,0.9429,499.775,,,none,none,"{""branche"": {""code"": ""77_36993"", ""n"": 9161, ""share"": 0.9429, ""label_da"": """"}, ""db07"": {""code"": ""236100"", ""n"": 4567, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_266200,266200,,,,branche,77_36995,,,1061,0.9595,6767.528,,,none,none,"{""branche"": {""code"": ""77_36995"", ""n"": 1061, ""share"": 0.9595, ""label_da"": """"}, ""db07"": {""code"": ""236200"", ""n"": 488, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_266300,266300,,,,branche,77_36992,,,2458,0.9207,2707.276,,,none,none,"{""branche"": {""code"": ""77_36992"", ""n"": 2458, ""share"": 0.9207, ""label_da"": """"}, ""db07"": {""code"": ""236300"", ""n"": 1212, ""share"": 0.9571, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_266400,266400,,,,branche,77_36923,,,758,0.9222,9509.909,,,none,none,"{""branche"": {""code"": ""77_36923"", ""n"": 758, ""share"": 0.9222, ""label_da"": """"}, ""db07"": {""code"": ""236400"", ""n"": 400, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_266500,266500,,,,branche,77_36993,,,1093,0.9726,515.487,,,none,none,"{""branche"": {""code"": ""77_36993"", ""n"": 1093, ""share"": 0.9726, ""label_da"": """"}, ""db07"": {""code"": ""236500"", ""n"": 99, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_266600,266600,,,,branche,77_36999,,,858,0.8765,1502.557,,,none,none,"{""branche"": {""code"": ""77_36999"", ""n"": 858, ""share"": 0.8765, ""label_da"": """"}, ""db07"": {""code"": ""236900"", ""n"": 239, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_267000,267000,,,,branche,77_36991,,,1300,0.9492,5143.762,,,none,none,"{""branche"": {""code"": ""77_36991"", ""n"": 1300, ""share"": 0.9492, ""label_da"": """"}, ""db07"": {""code"": ""237000"", ""n"": 713, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_268100,268100,,,,branche,77_36996,,,269,0.6989,27295.818,,,none,none,"{""branche"": {""code"": ""77_36996"", ""n"": 269, ""share"": 0.6989, ""label_da"": """"}, ""db07"": {""code"": ""239100"", ""n"": 32, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_268210,268210,,,,branche,77_35401,,,6907,0.7401,982.886,,,none,none,"{""branche"": {""code"": ""77_35401"", ""n"": 6907, ""share"": 0.7401, ""label_da"": """"}, ""db07"": {""code"": ""239910"", ""n"": 1670, ""share"": 0.9916, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_268220,268220,,,,branche,77_36999,,,2396,0.9512,1630.639,,,none,none,"{""branche"": {""code"": ""77_36999"", ""n"": 2396, ""share"": 0.9512, ""label_da"": """"}, ""db07"": {""code"": ""239990"", ""n"": 905, ""share"": 0.8088, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_268290,268290,,,,branche,77_36999,,,1356,0.8864,1519.655,,,none,none,"{""branche"": {""code"": ""77_36999"", ""n"": 1356, ""share"": 0.8864, ""label_da"": """"}, ""db07"": {""code"": ""239990"", ""n"": 443, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_271000,271000,,,,branche,77_37101,,,3955,0.9661,1201.118,,,none,none,"{""branche"": {""code"": ""77_37101"", ""n"": 3955, ""share"": 0.9661, ""label_da"": """"}, ""db07"": {""code"": ""241000"", ""n"": 1028, ""share"": 0.8327, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_272100,272100,,,,branche,77_38193,,,129,0.9612,329.627,,,none,none,"{""branche"": {""code"": ""77_38193"", ""n"": 129, ""share"": 0.9612, ""label_da"": """"}, ""db07"": {""code"": ""245100"", ""n"": 12, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_272200,272200,,,,branche,77_38133,,,7358,0.9282,977.299,,,none,none,"{""branche"": {""code"": ""77_38133"", ""n"": 7358, ""share"": 0.9282, ""label_da"": """"}, ""db07"": {""code"": ""242000"", ""n"": 1532, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_273100,273100,,,,branche,77_37101,,,715,0.9413,1170.21,,,none,none,"{""branche"": {""code"": ""77_37101"", ""n"": 715, ""share"": 0.9413, ""label_da"": """"}, ""db07"": {""code"": ""243100"", ""n"": 85, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_273200,273200,,,,branche,77_37101,,,108,0.9722,1208.705,,,none,none,"{""branche"": {""code"": ""77_37101"", ""n"": 108, ""share"": 0.9722, ""label_da"": """"}, ""db07"": {""code"": ""243200"", ""n"": 1, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_273300,273300,,,,db07,243300,,,586,1.0,3163.281,,,none,none,"{""branche"": {""code"": ""77_37101"", ""n"": 227, ""share"": 0.9824, ""label_da"": """"}, ""db07"": {""code"": ""243300"", ""n"": 586, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_273400,273400,,,,db07,243400,,,1,1.0,0.0,,,none,none,"{""db07"": {""code"": ""243400"", ""n"": 1, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_273500,273500,,,,branche,77_37101,,,1015,0.9399,1168.523,,,none,none,"{""branche"": {""code"": ""77_37101"", ""n"": 1015, ""share"": 0.9399, ""label_da"": """"}, ""db07"": {""code"": ""241000"", ""n"": 21, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_274100,274100,,,,branche,77_35295,,,127,0.4016,23972.302,,,none,none,"{""branche"": {""code"": ""77_35295"", ""n"": 127, ""share"": 0.4016, ""label_da"": """"}, ""db07"": {""code"": ""244100"", ""n"": 1, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_274200,274200,,,,branche,77_37201,,,4435,0.9648,952.831,,,none,none,"{""branche"": {""code"": ""77_37201"", ""n"": 4435, ""share"": 0.9648, ""label_da"": """"}, ""db07"": {""code"": ""244200"", ""n"": 1597, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_274300,274300,,,,branche,77_37201,,,1290,0.9132,901.827,,,none,none,"{""branche"": {""code"": ""77_37201"", ""n"": 1290, ""share"": 0.9132, ""label_da"": """"}, ""db07"": {""code"": ""244300"", ""n"": 17, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_274400,274400,,,,branche,77_37201,,,155,0.9742,962.083,,,none,none,"{""branche"": {""code"": ""77_37201"", ""n"": 155, ""share"": 0.9742, ""label_da"": """"}, ""db07"": {""code"": ""244400"", ""n"": 40, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_274500,274500,,,,branche,77_37201,,,112,0.9643,952.299,,,none,none,"{""branche"": {""code"": ""77_37201"", ""n"": 112, ""share"": 0.9643, ""label_da"": """"}, ""db07"": {""code"": ""244500"", ""n"": 7, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_275100,275100,,,,branche,77_37102,,,2104,0.9739,3299.785,,,none,none,"{""branche"": {""code"": ""77_37102"", ""n"": 2104, ""share"": 0.9739, ""label_da"": """"}, ""db07"": {""code"": ""245100"", ""n"": 862, ""share"": 0.9977, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_275200,275200,,,,branche,77_37102,,,49,0.9592,3250.059,,,none,none,"{""branche"": {""code"": ""77_37102"", ""n"": 49, ""share"": 0.9592, ""label_da"": """"}, ""db07"": {""code"": ""245200"", ""n"": 44, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_275300,275300,,,,branche,77_37202,,,1209,0.9694,4462.611,,,none,none,"{""branche"": {""code"": ""77_37202"", ""n"": 1209, ""share"": 0.9694, ""label_da"": """"}, ""db07"": {""code"": ""245300"", ""n"": 448, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_275400,275400,,,,branche,77_37202,,,387,0.9793,4508.333,,,none,none,"{""branche"": {""code"": ""77_37202"", ""n"": 387, ""share"": 0.9793, ""label_da"": """"}, ""db07"": {""code"": ""245400"", ""n"": 184, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_281100,281100,,,,branche,77_38131,,,29439,0.9232,187.998,,,none,none,"{""branche"": {""code"": ""77_38131"", ""n"": 29439, ""share"": 0.9232, ""label_da"": """"}, ""db07"": {""code"": ""251100"", ""n"": 12067, ""share"": 0.9078, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_281200,281200,,,,branche,77_38131,,,3405,0.9577,195.026,,,none,none,"{""branche"": {""code"": ""77_38131"", ""n"": 3405, ""share"": 0.9577, ""label_da"": """"}, ""db07"": {""code"": ""251200"", ""n"": 1441, ""share"": 0.9591, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_282100,282100,,,,branche,77_38132,,,3821,0.8613,985.985,,,none,none,"{""branche"": {""code"": ""77_38132"", ""n"": 3821, ""share"": 0.8613, ""label_da"": """"}, ""db07"": {""code"": ""252900"", ""n"": 825, ""share"": 0.9927, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_282200,282200,,,,branche,77_38190,,,4010,0.5085,1654.94,,,none,none,"{""branche"": {""code"": ""77_38190"", ""n"": 4010, ""share"": 0.5085, ""label_da"": """"}, ""db07"": {""code"": ""252100"", ""n"": 863, ""share"": 0.9791, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_283000,283000,,,,branche,77_38132,,,4298,0.722,826.485,,,none,none,"{""branche"": {""code"": ""77_38132"", ""n"": 4298, ""share"": 0.722, ""label_da"": """"}, ""db07"": {""code"": ""253000"", ""n"": 1202, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_284000,284000,,,,db07,255000,,,522,1.0,6061.45,,,none,none,"{""branche"": {""code"": ""77_99998"", ""n"": 261, ""share"": 0.0307, ""label_da"": """"}, ""db07"": {""code"": ""255000"", ""n"": 522, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_285100,285100,,,,branche,77_38195,,,10067,0.9385,710.862,,,none,none,"{""branche"": {""code"": ""77_38195"", ""n"": 10067, ""share"": 0.9385, ""label_da"": """"}, ""db07"": {""code"": ""256100"", ""n"": 4376, ""share"": 0.9993, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_285200,285200,,,,branche,77_38280,,,26240,0.9377,239.429,,,none,none,"{""branche"": {""code"": ""77_38280"", ""n"": 26240, ""share"": 0.9377, ""label_da"": """"}, ""db07"": {""code"": ""256200"", ""n"": 11915, ""share"": 0.7494, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_286100,286100,,,,branche,77_38110,,,576,0.9792,720.907,,,none,none,"{""branche"": {""code"": ""77_38110"", ""n"": 576, ""share"": 0.9792, ""label_da"": """"}, ""db07"": {""code"": ""257100"", ""n"": 111, ""share"": 0.6577, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_286200,286200,,,,branche,77_38110,,,5218,0.9195,676.985,,,none,none,"{""branche"": {""code"": ""77_38110"", ""n"": 5218, ""share"": 0.9195, ""label_da"": """"}, ""db07"": {""code"": ""257300"", ""n"": 1224, ""share"": 0.906, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_286310,286310,,,,branche,77_38110,,,1006,0.9791,720.876,,,none,none,"{""branche"": {""code"": ""77_38110"", ""n"": 1006, ""share"": 0.9791, ""label_da"": """"}, ""db07"": {""code"": ""257200"", ""n"": 329, ""share"": 0.9909, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_286320,286320,,,,branche,77_38110,,,3270,0.9725,715.982,,,none,none,"{""branche"": {""code"": ""77_38110"", ""n"": 3270, ""share"": 0.9725, ""label_da"": """"}, ""db07"": {""code"": ""257200"", ""n"": 1558, ""share"": 0.9968, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_287100,287100,,,,branche,77_38191,,,1055,0.9602,1284.903,,,none,none,"{""branche"": {""code"": ""77_38191"", ""n"": 1055, ""share"": 0.9602, ""label_da"": """"}, ""db07"": {""code"": ""259100"", ""n"": 119, ""share"": 0.8487, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_287200,287200,,,,branche,77_38191,,,4498,0.98,1311.401,,,none,none,"{""branche"": {""code"": ""77_38191"", ""n"": 4498, ""share"": 0.98, ""label_da"": """"}, ""db07"": {""code"": ""259200"", ""n"": 1820, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_287300,287300,,,,branche,77_38198,,,2457,0.9548,2837.256,,,none,none,"{""branche"": {""code"": ""77_38198"", ""n"": 2457, ""share"": 0.9548, ""label_da"": """"}, ""db07"": {""code"": ""259300"", ""n"": 705, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_287400,287400,,,,branche,77_38197,,,2410,0.5461,3046.712,,,none,none,"{""branche"": {""code"": ""77_38197"", ""n"": 2410, ""share"": 0.5461, ""label_da"": """"}, ""db07"": {""code"": ""259400"", ""n"": 786, ""share"": 0.3282, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_287510,287510,,,,branche,77_39097,,,3738,0.9543,1886.051,,,none,none,"{""branche"": {""code"": ""77_39097"", ""n"": 3738, ""share"": 0.9543, ""label_da"": """"}, ""db07"": {""code"": ""259900"", ""n"": 1590, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_287520,287520,,,,branche,77_38199,,,1588,0.9666,274.565,,,none,none,"{""branche"": {""code"": ""77_38199"", ""n"": 1588, ""share"": 0.9666, ""label_da"": """"}, ""db07"": {""code"": ""259900"", ""n"": 529, ""share"": 0.966, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_287590,287590,,,,branche,77_38199,,,25046,0.9084,258.041,,,none,none,"{""branche"": {""code"": ""77_38199"", ""n"": 25046, ""share"": 0.9084, ""label_da"": """"}, ""db07"": {""code"": ""259900"", ""n"": 8578, ""share"": 0.9317, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_291110,291110,,,,branche,77_38413,,,4688,0.9569,1285.906,,,none,none,"{""branche"": {""code"": ""77_38413"", ""n"": 4688, ""share"": 0.9569, ""label_da"": """"}, ""db07"": {""code"": ""281190"", ""n"": 3002, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_291120,291120,,,,db07,331200,,,968,0.999,971.569,,,none,none,"{""branche"": {""code"": ""77_38413"", ""n"": 977, ""share"": 0.956, ""label_da"": """"}, ""db07"": {""code"": ""331200"", ""n"": 968, ""share"": 0.999, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_291190,291190,,,,branche,77_38210,,,399,0.7343,15905.357,,,none,none,"{""branche"": {""code"": ""77_38210"", ""n"": 399, ""share"": 0.7343, ""label_da"": """"}, ""db07"": {""code"": ""281190"", ""n"": 31, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_291210,291210,,,,branche,77_38299,,,2375,0.9709,176.988,,,none,none,"{""branche"": {""code"": ""77_38299"", ""n"": 2375, ""share"": 0.9709, ""label_da"": """"}, ""db07"": {""code"": ""281300"", ""n"": 792, ""share"": 0.9407, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_291220,291220,,,,branche,77_38299,,,10334,0.9465,172.529,,,none,none,"{""branche"": {""code"": ""77_38299"", ""n"": 10334, ""share"": 0.9465, ""label_da"": """"}, ""db07"": {""code"": ""281300"", ""n"": 6456, ""share"": 0.9988, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_291230,291230,,,,branche,77_38299,,,1778,0.9747,177.67,,,none,none,"{""branche"": {""code"": ""77_38299"", ""n"": 1778, ""share"": 0.9747, ""label_da"": """"}, ""db07"": {""code"": ""281200"", ""n"": 1136, ""share"": 0.8776, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_291300,291300,,,,branche,77_38193,,,22120,0.9604,329.338,,,none,none,"{""branche"": {""code"": ""77_38193"", ""n"": 22120, ""share"": 0.9604, ""label_da"": """"}, ""db07"": {""code"": ""281400"", ""n"": 10380, ""share"": 0.7562, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_291400,291400,,,,branche,77_38296,,,1817,0.9378,4031.579,,,none,none,"{""branche"": {""code"": ""77_38296"", ""n"": 1817, ""share"": 0.9378, ""label_da"": """"}, ""db07"": {""code"": ""281500"", ""n"": 885, ""share"": 0.9955, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_292100,292100,,,,branche,77_38192,,,1354,0.938,2025.008,,,none,none,"{""branche"": {""code"": ""77_38192"", ""n"": 1354, ""share"": 0.938, ""label_da"": """"}, ""db07"": {""code"": ""282100"", ""n"": 282, ""share"": 0.9397, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_292210,292210,,,,branche,77_38294,,,11630,0.874,315.085,,,none,none,"{""branche"": {""code"": ""77_38294"", ""n"": 11630, ""share"": 0.874, ""label_da"": """"}, ""db07"": {""code"": ""282200"", ""n"": 3849, ""share"": 0.7906, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_292220,292220,,,,branche,77_38294,,,4573,0.9197,331.565,,,none,none,"{""branche"": {""code"": ""77_38294"", ""n"": 4573, ""share"": 0.9197, ""label_da"": """"}, ""db07"": {""code"": ""282200"", ""n"": 2272, ""share"": 0.8794, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_292230,292230,,,,branche,77_38294,,,1365,0.8886,320.353,,,none,none,"{""branche"": {""code"": ""77_38294"", ""n"": 1365, ""share"": 0.8886, ""label_da"": """"}, ""db07"": {""code"": ""331200"", ""n"": 393, ""share"": 0.3028, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_292290,292290,,,,branche,77_38294,,,4567,0.8912,321.265,,,none,none,"{""branche"": {""code"": ""77_38294"", ""n"": 4567, ""share"": 0.8912, ""label_da"": """"}, ""db07"": {""code"": ""282200"", ""n"": 2009, ""share"": 0.9363, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_292310,292310,,,,branche,77_38299,,,9867,0.8852,161.353,,,none,none,"{""branche"": {""code"": ""77_38299"", ""n"": 9867, ""share"": 0.8852, ""label_da"": """"}, ""db07"": {""code"": ""282500"", ""n"": 2527, ""share"": 0.9672, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_292320,292320,,,,branche,77_38299,,,8578,0.9388,171.127,,,none,none,"{""branche"": {""code"": ""77_38299"", ""n"": 8578, ""share"": 0.9388, ""label_da"": """"}, ""db07"": {""code"": ""282500"", ""n"": 4323, ""share"": 0.9366, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_292410,292410,,,,branche,77_38252,,,757,0.9458,9632.306,,,none,none,"{""branche"": {""code"": ""77_38252"", ""n"": 757, ""share"": 0.9458, ""label_da"": """"}, ""db07"": {""code"": ""282900"", ""n"": 243, ""share"": 0.9794, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_292420,292420,,,,branche,77_38242,,,3531,0.9507,347.578,,,none,none,"{""branche"": {""code"": ""77_38242"", ""n"": 3531, ""share"": 0.9507, ""label_da"": """"}, ""db07"": {""code"": ""282900"", ""n"": 1056, ""share"": 0.9735, ""label_da"": """"}}",empirical_industry_crosswalk
