code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
HEA_ICD10_DD839,HEA,ICD10,DD839,Almindelig variabel immundefekt UNS,Almindelig variabel immundefekt UNS,,,"Common variable immunodeficiency, unspecified","Common variable immunodeficiency, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD83,category,2948,667,7.4e-05,,
HEA_ICD10_DI519,HEA,ICD10,DI519,Hjertesygdom UNS,Hjertesygdom UNS,,,"Heart disease, unspecified","Heart disease, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI51,category,22133,17521,0.001941,,
HEA_ICD10_DS626J,HEA,ICD10,DS626J,Fraktur af 4. fingers proksimale phalanx,Fraktur af 4. fingers proksimale phalanx,,,Fracture of proximal phalanx of fourth finger,Fracture at wrist and hand level,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS626,subcategory,9638,5245,0.000581,,
HEA_ICD10_DT252,HEA,ICD10,DT252,2° forbrænding på ankel og fod,2° forbrænding på ankel og fod,,,Burn of second degree of ankle and foot,Burn of second degree of ankle and foot,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT25,category,8038,5954,0.000659,,
HEA_ICD10_DL043,HEA,ICD10,DL043,Akut lymfadenitis på underekstremitet,Akut lymfadenitis på underekstremitet,,,Acute lymphadenitis of lower limb,Acute lymphadenitis of lower limb,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL04,category,1361,1053,0.000117,,
HEA_ICD10_DS630,HEA,ICD10,DS630,Luksation i håndled UNS,Luksation i håndled UNS,,,Dislocation of wrist,Dislocation of wrist,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS63,category,9864,7255,0.000804,,
HEA_ICD10_DS831,HEA,ICD10,DS831,Luksation i knæled,Luksation i knæled,,,Dislocation of knee,Dislocation of knee,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS83,category,10547,7696,0.000852,,
HEA_ICD10_DG568,HEA,ICD10,DG568,Anden mononeuropati i overekstremitet,Anden mononeuropati i overekstremitet,,,Other mononeuropathies of upper limb,Other mononeuropathies of upper limb,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG56,category,8261,5365,0.000594,,
HEA_ICD10_DK624,HEA,ICD10,DK624,Stenose i anus eller rektum,Stenose i anus eller rektum,,,Stenosis of anus and rectum,Stenosis of anus and rectum,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK62,category,7571,3427,0.00038,,
HEA_ICD10_DL849,HEA,ICD10,DL849,Callositas et clavus,Callositas et clavus,,,Callositas et clavus,Corns and callosities,who-icd10-parent,copy-of-da,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL84,category,5429,4110,0.000455,,
HEA_ICD10_DS932,HEA,ICD10,DS932,Traumatisk ruptur af ligament i ankel eller fod,Traumatisk ruptur af ligament i ankel eller fod,,,Rupture of ligaments at ankle and foot level,Rupture of ligaments at ankle and foot level,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS93,category,13388,9497,0.001052,,
HEA_ICD10_DL609,HEA,ICD10,DL609,Neglesygdom UNS,Neglesygdom UNS,,,"Nail disorder, unspecified","Nail disorder, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL60,category,4581,3208,0.000355,,
HEA_ICD10_DS441,HEA,ICD10,DS441,Læsion af nervus medianus på overarm,Læsion af nervus medianus på overarm,,,Injury of median nerve at upper arm level,Injury of median nerve at upper arm level,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS44,category,819,593,6.6e-05,,
HEA_ICD10_DF331,HEA,ICD10,DF331,Periodisk depression i episode af moderat grad,Periodisk depression i episode af moderat grad,,,"Recurrent depressive disorder, current episode moderate","Recurrent depressive disorder, current episode moderate",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF33,category,185990,14644,0.001622,,
HEA_ICD10_DL928,HEA,ICD10,DL928,Anden granulomatøse sygdom i hud eller underhud,Anden granulomatøse sygdom i hud eller underhud,,,Other granulomatous disorders of skin and subcutaneous tissue,Other granulomatous disorders of skin and subcutaneous tissue,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL92,category,1615,1050,0.000116,,
HEA_ICD10_DZ480,HEA,ICD10,DZ480,Kontakt mhp. tilsyn med forbindinger eller suturer efter operation,Kontakt mhp. tilsyn med forbindinger eller suturer efter operation,,,Attention to surgical dressings and sutures,Attention to surgical dressings and sutures,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ48,category,17110,15002,0.001662,,
HEA_ICD10_DQ544,HEA,ICD10,DQ544,Penis arcuatus,Penis arcuatus,,,Congenital chordee,Congenital chordee,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ54,category,14863,8311,0.000921,,
HEA_ICD10_DS827,HEA,ICD10,DS827,Multiple frakturer i knæ eller underben,Multiple frakturer i knæ eller underben,,,Multiple fractures of lower leg,Multiple fractures of lower leg,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS82,category,57138,28974,0.003209,,
HEA_ICD10_DM662,HEA,ICD10,DM662,Spontan ekstensorseneruptur,Spontan ekstensorseneruptur,,,Spontaneous rupture of extensor tendons,Spontaneous rupture of extensor tendons,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM66,category,6086,3987,0.000442,,
HEA_ICD10_DI848,HEA,ICD10,DI848,Hæmorroider UNS m anden komplikation,Hæmorroider UNS m anden komplikation,,,Hemorrhoids NOS with other complication,,,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI84,category,1852,1454,0.000161,,
HEA_ICD10_DI201,HEA,ICD10,DI201,Prinzmetals angina pectoris,Prinzmetals angina pectoris,,,Angina pectoris with documented spasm,Angina pectoris with documented spasm,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI20,category,12919,7746,0.000858,,
HEA_ICD10_DA071,HEA,ICD10,DA071,Giardiasis,Giardiasis,,,Giardiasis [lambliasis],Giardiasis [lambliasis],who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DA07,category,2402,1591,0.000176,,
HEA_ICD10_DK316,HEA,ICD10,DK316,Fistel fra mavesækken eller duodenum,Fistel fra mavesækken eller duodenum,,,Fistula of stomach and duodenum,Fistula of stomach and duodenum,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK31,category,535,302,3.3e-05,,
HEA_ICD10_DK620,HEA,ICD10,DK620,Anal polyp,Anal polyp,,,Anal polyp,Anal polyp,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK62,category,4938,3451,0.000382,,
HEA_ICD10_DZ721,HEA,ICD10,DZ721,Problem med alkoholforbrug,Problem med alkoholforbrug,,,Alcohol use,Alcohol use,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ72,category,5954,4893,0.000542,,
HEA_ICD10_DF489,HEA,ICD10,DF489,Nervøs tilstand UNS,Nervøs tilstand UNS,,,"Neurotic disorder, unspecified","Neurotic disorder, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF48,category,5272,4476,0.000496,,
HEA_ICD10_DS407,HEA,ICD10,DS407,Multiple overfladiske læsioner af skulder og overarm,Multiple overfladiske læsioner af skulder og overarm,,,Multiple superficial injuries of shoulder and upper arm,Multiple superficial injuries of shoulder and upper arm,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS40,category,2586,2453,0.000272,,
HEA_ICD10_DT549,HEA,ICD10,DT549,Forgiftning med ætsende substans UNS,Forgiftning med ætsende substans UNS,,,"Corrosive substance, unspecified","Corrosive substance, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT54,category,1092,942,0.000104,,
HEA_ICD10_DT14,HEA,ICD10,DT14,Læsion uden angivelse af legemsregion,Læsion uden angivelse af legemsregion,,,Injury of unspecified body region,Injury of unspecified body region,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT,block,2342,2277,0.000252,,
HEA_ICD10_DS433,HEA,ICD10,DS433,Luksation af anden eller ikke specificeret del af skulderregion,Luksation af anden eller ikke specificeret del af skulderregion,,,Dislocation of other and unspecified parts of shoulder girdle,Dislocation of other and unspecified parts of shoulder girdle,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS43,category,3733,2679,0.000297,,
HEA_ICD10_DS71,HEA,ICD10,DS71,Åbent sår på hofteregion og lår,Åbent sår på hofteregion og lår,,,Open wound of hip and thigh,Open wound of hip and thigh,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS,block,1311,1274,0.000141,,
HEA_ICD10_DD69,HEA,ICD10,DD69,Purpura og andre tilstande med blødningstendens,Purpura og andre tilstande med blødningstendens,,,Purpura and other haemorrhagic conditions,Purpura and other haemorrhagic conditions,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD,block,1331,1078,0.000119,,
HEA_ICD10_DM700,HEA,ICD10,DM700,Kronisk krepiterende synovitis i hånd eller håndled,Kronisk krepiterende synovitis i hånd eller håndled,,,Chronic crepitant synovitis of hand and wrist,Chronic crepitant synovitis of hand and wrist,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM70,category,2032,1587,0.000176,,
HEA_ICD10_DS222,HEA,ICD10,DS222,Fraktur af brystbenet,Fraktur af brystbenet,,,Fracture of sternum,Fracture of sternum,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS22,category,7771,5610,0.000621,,
HEA_ICD10_DK419,HEA,ICD10,DK419,Femoralhernie UNS uden ileus eller gangræn,Femoralhernie UNS uden ileus eller gangræn,,,"Unilateral or unspecified femoral hernia, without obstruction or gangrene","Unilateral or unspecified femoral hernia, without obstruction or gangrene",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK41,category,12567,8862,0.000982,,
HEA_ICD10_DD685,HEA,ICD10,DD685,Primær trombofili,Primær trombofili,,,Primary thrombophilia,Primary thrombophilia,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD68,category,1453,1037,0.000115,,
HEA_ICD10_DS565,HEA,ICD10,DS565,Læsion af muskel eller sene af anden ekstensor på underarm,Læsion af muskel eller sene af anden ekstensor på underarm,,,Injury of other extensor muscle and tendon at forearm level,Injury of other extensor muscle and tendon at forearm level,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS56,category,1631,1131,0.000125,,
HEA_ICD10_DE660C,HEA,ICD10,DE660C,"Svær fedme (BMI 35-39,9)","Svær fedme (BMI 35-39,9)",,,Severe obesity (BMI 35-39.9),Obesity,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DE660,subcategory,10791,5233,0.00058,,
HEA_ICD10_DZ368U1,HEA,ICD10,DZ368U1,Prænatal ultralydsundersøgelse normalt undersøgelsesresultat vedr. foster,Prænatal ultralydsundersøgelse normalt undersøgelsesresultat vedr. foster,,,Normal prenatal ultrasound examination result regarding fetus,Antenatal screening,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ368,subcategory,856,853,9.4e-05,,
HEA_ICD10_DO141,HEA,ICD10,DO141,Svær præeklampsi,Svær præeklampsi,,,Severe pre-eclampsia,Severe pre-eclampsia,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO14,category,6802,5240,0.00058,,
HEA_ICD10_DG472,HEA,ICD10,DG472,Forstyrret søvnrytme,Forstyrret søvnrytme,,,Disorders of the sleep-wake schedule,Disorders of the sleep-wake schedule,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG47,category,2243,1636,0.000181,,
HEA_ICD10_DL088,HEA,ICD10,DL088,Anden lokal infektion i hud eller underhud,Anden lokal infektion i hud eller underhud,,,Other specified local infections of skin and subcutaneous tissue,Other specified local infections of skin and subcutaneous tissue,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL08,category,30146,21830,0.002418,,
HEA_ICD10_DB379,HEA,ICD10,DB379,Candidiasis UNS,Candidiasis UNS,,,"Candidiasis, unspecified","Candidiasis, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DB37,category,3537,2955,0.000327,,
HEA_ICD10_DM931,HEA,ICD10,DM931,Osteokondrose i os lunatum hos voksen,Osteokondrose i os lunatum hos voksen,,,Kienböck disease of adults,Kienböck disease of adults,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM93,category,2218,821,9.1e-05,,
HEA_ICD10_DZ358M22,HEA,ICD10,DZ358M22,Graviditet med tidligere forbrug af cannabis,Graviditet med tidligere forbrug af cannabis,,,Pregnancy with previous use of cannabis,Supervision of high-risk pregnancy,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ358,subcategory,2437,434,4.8e-05,,
HEA_ICD10_DH605,HEA,ICD10,DH605,Akut ikke-infektiøs ekstern otitis,Akut ikke-infektiøs ekstern otitis,,,"Acute otitis externa, noninfective","Acute otitis externa, noninfective",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH60,category,3734,3455,0.000383,,
HEA_ICD10_DD823,HEA,ICD10,DD823,Immundefekt ved abnorm reaktion på Epstein-Barr virus,Immundefekt ved abnorm reaktion på Epstein-Barr virus,,,Immunodeficiency following hereditary defective response to Epstein-Barr virus,Immunodeficiency following hereditary defective response to Epstein-Barr virus,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD82,category,183,61,7e-06,,
HEA_ICD10_DD800,HEA,ICD10,DD800,Arvelig hypogammaglobulinæmi,Arvelig hypogammaglobulinæmi,,,Hereditary hypogammaglobulinaemia,Hereditary hypogammaglobulinaemia,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD80,category,1862,177,2e-05,,
HEA_ICD10_DO010,HEA,ICD10,DO010,Komplet mola,Komplet mola,,,Classical hydatidiform mole,Classical hydatidiform mole,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO01,category,1844,780,8.6e-05,,
HEA_ICD10_DS935J,HEA,ICD10,DS935J,Distorsion af metatarsofalangealled i 5. tå,Distorsion af metatarsofalangealled i 5. tå,,,Sprain of metatarsophalangeal joint of 5th toe,"Dislocation, sprain and strain of joints and ligaments at ankle and foot level",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS935,subcategory,801,742,8.2e-05,,
HEA_ICD10_DT252A,HEA,ICD10,DT252A,2° forbrænding på fod,2° forbrænding på fod,,,Second-degree burn on foot,Burn and corrosion of ankle and foot,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT252,subcategory,3274,2539,0.000281,,
HEA_ICD10_DN700A,HEA,ICD10,DN700A,Akut ovarieabsces,Akut ovarieabsces,,,Acute ovarian abscess,Salpingitis and oophoritis,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN700,subcategory,1144,575,6.4e-05,,
HEA_ICD10_DO991,HEA,ICD10,DO991,"Anden sygdom i blod, bloddannende organer eller visse immunsygdomme som komplicerer graviditet, fødsel eller barselsperiode","Anden sygdom i blod, bloddannende organer eller visse immunsygdomme som komplicerer graviditet, fødsel eller barselsperiode",,,"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth and the puerperium","Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth and the puerperium",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO99,category,1464,943,0.000104,,
HEA_ICD10_DF445,HEA,ICD10,DF445,Dissociative kramper,Dissociative kramper,,,Dissociative convulsions,Dissociative convulsions,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF44,category,7327,2367,0.000262,,
HEA_ICD10_DR809D,HEA,ICD10,DR809D,Albuminuri UNS,Albuminuri UNS,,,"Albuminuria, NOS",Isolated proteinuria,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DR809,subcategory,2073,672,7.4e-05,,
HEA_ICD10_DR508B,HEA,ICD10,DR508B,Vedvarende feber af ukendt årsag,Vedvarende feber af ukendt årsag,,,Persistent fever of unknown origin,Fever of other and unknown origin,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DR508,subcategory,7008,3720,0.000412,,
HEA_ICD10_DI891,HEA,ICD10,DI891,Lymfangitis,Lymfangitis,,,Lymphangitis,Lymphangitis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI89,category,5950,4943,0.000547,,
HEA_ICD10_DQ668A,HEA,ICD10,DQ668A,Coalitio tarsalis,Coalitio tarsalis,,,Tarsal coalition,Congenital deformities of feet,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ668,subcategory,2792,921,0.000102,,
HEA_ICD10_DZ020,HEA,ICD10,DZ020,Kontakt mhp. undersøgelse før optagelse på undervisningsinstitution,Kontakt mhp. undersøgelse før optagelse på undervisningsinstitution,,,Examination for admission to educational institution,Examination for admission to educational institution,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ02,category,1882,1613,0.000179,,
HEA_ICD10_DS925A,HEA,ICD10,DS925A,Fraktur af 2. tå,Fraktur af 2. tå,,,Fracture of the second toe,"Fracture of foot, except ankle",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS925,subcategory,4541,4015,0.000445,,
HEA_ICD10_DG405L,HEA,ICD10,DG405L,Epilepsi med kontinuerlige spike waves under slow wave søvn,Epilepsi med kontinuerlige spike waves under slow wave søvn,,,Epilepsy with continuous spike-and-wave discharges during slow-wave sleep,Epilepsy,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG405,subcategory,4353,324,3.6e-05,,
HEA_ICD10_DQ45,HEA,ICD10,DQ45,Andre medfødte misdannelser i fordøjelsesorganer,Andre medfødte misdannelser i fordøjelsesorganer,,,Other congenital malformations of digestive system,Other congenital malformations of digestive system,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ,block,161,55,6e-06,,
HEA_ICD10_DZ135B,HEA,ICD10,DZ135B,Screening for ørelidelse,Screening for ørelidelse,,,Screening for hearing loss,Special screening examination for other diseases and disorders,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ135,subcategory,2653,2432,0.000269,,
HEA_ICD10_DA899,HEA,ICD10,DA899,Viral infektion i centralnervesystemet UNS,Viral infektion i centralnervesystemet UNS,,,Viral infection of central nervous system NOS,Unspecified viral infection of central nervous system,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DA89,category,586,420,4.7e-05,,
HEA_ICD10_DH559,HEA,ICD10,DH559,Nystagmus UNS,Nystagmus UNS,,,"Nystagmus, NOS",Nystagmus and other irregular eye movements,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH55,category,5078,2491,0.000276,,
HEA_ICD10_DS001B,HEA,ICD10,DS001B,Kontusion af øjenomgivelser,Kontusion af øjenomgivelser,,,Contusion of eyelids and periocular region,Superficial injury of head,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS001,subcategory,9186,8567,0.000949,,
HEA_ICD10_DS423A,HEA,ICD10,DS423A,Fraktur på overarmsknogle UNS,Fraktur på overarmsknogle UNS,,,Fracture of upper arm bone NOS,Fracture of shoulder and upper arm,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS423,subcategory,11533,5713,0.000633,,
HEA_ICD10_DT509B,HEA,ICD10,DT509B,Forgiftning med biologisk stof UNS,Forgiftning med biologisk stof UNS,,,Poisoning by biological product NOS,"Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT509,subcategory,614,543,6e-05,,
HEA_ICD10_DL508D,HEA,ICD10,DL508D,Urticaria acuta,Urticaria acuta,,,Acute urticaria,Urticaria,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL508,subcategory,16315,12570,0.001392,,
HEA_ICD10_DZ876A,HEA,ICD10,DZ876A,Anamnese med immaturitet,Anamnese med immaturitet,,,History of immaturity,Personal history of other diseases and conditions,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ876,subcategory,2722,809,9e-05,,
HEA_ICD10_DL519,HEA,ICD10,DL519,Erythema multiforme UNS,Erythema multiforme UNS,,,"Erythema multiforme, unspecified","Erythema multiforme, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL51,category,7036,5288,0.000586,,
HEA_ICD10_DG90,HEA,ICD10,DG90,Sygdomme i autonome nervesystem,Sygdomme i autonome nervesystem,,,Disorders of autonomic nervous system,Disorders of autonomic nervous system,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG,block,112,65,7e-06,,
HEA_ICD10_DA080,HEA,ICD10,DA080,Enteritis forårsaget af rotavirus,Enteritis forårsaget af rotavirus,,,Rotaviral enteritis,Rotaviral enteritis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DA08,category,5620,4803,0.000532,,
