code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level
SOC_ger7_1460705,SOC,ger7,1460705,Uagtsom betydelig legemsbeskadigelse i forbindelse med færdselsuheld,Uagtsom betydelig legemsbeskadigelse i forbindelse med færdselsuheld,,,Negligent significant bodily harm i forbindelse with traffic accident,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1460,detail
SOC_ger7_3815520,SOC,ger7,3815520,Veterinærlovgivningen,Veterinærlovgivningen,,,Veterinary legislation,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3815,detail
SOC_ger7_3815540,SOC,ger7,3815540,Lægeloven,Lægeloven,,,Medical Practitioners Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3815,detail
SOC_ger7_1176005,SOC,ger7,1176005,Blufærdighedskrænkelse ved beluring,Blufærdighedskrænkelse ved beluring,,,Indecent exposure by beluring,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1176,detail
SOC_ger7_1455530,SOC,ger7,1455530,Unddragelse af forældremyndighed,Unddragelse af forældremyndighed,,,Evasion of parental authority,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1455,detail
SOC_ger7_2610035,SOC,ger7,2610035,Generende/forstyrrende kørsel,Generende/forstyrrende kørsel,,,Generende/forstyrrende driving,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1380505,SOC,ger7,1380505,Røveri mod offentlig kontor,Røveri mod offentlig kontor,,,Robbery against offentlig kontor,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1380,detail
SOC_ger7_1410719,SOC,ger7,1410719,"Frihedsberøvet, uretmæssig besiddelse af mobiltelefon o.l.","Frihedsberøvet, uretmæssig besiddelse af mobiltelefon o.l.",,,"Deprived of liberty, unlawful possession of mobile phone o.l.",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_3810798,SOC,ger7,3810798,"Karantæne ved idrætsbegivenheder, overtrædelse af forbud","Karantæne ved idrætsbegivenheder, overtrædelse af forbud",,,"Quarantine by sporting events, violation of prohibition",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_2610077,SOC,ger7,2610077,"Syn, ikke efterkommet tilsigelse til","Syn, ikke efterkommet tilsigelse til",,,"Inspection, not complied with summons to",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_2410009,SOC,ger7,2410009,"Stor knallert, ej lovlig, 64 km/t eller derover","Stor knallert, ej lovlig, 64 km/t eller derover",,,"Stor knallert, not lovlig, 64 km/t or derover",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2410,detail
SOC_ger7_1363505,SOC,ger7,1363505,Mandatsvig,Mandatsvig,,,Breach of trust,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1363,detail
SOC_ger7_1410715,SOC,ger7,1410715,Hindring af strafforfølgning/-fuldbyrdelse,Hindring af strafforfølgning/-fuldbyrdelse,,,Obstruction of criminal prosecution/-enforcement,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_1357705,SOC,ger7,1357705,"Bedrageri øvrige kontokort, egen konto","Bedrageri øvrige kontokort, egen konto",,,"Fraud other account card, own account",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1357,detail
SOC_ger7_3845705,SOC,ger7,3845705,Værnepligtsloven,Værnepligtsloven,,,Conscription Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3845,detail
SOC_ger7_1336545,SOC,ger7,1336545,Tyveri fra garage/udhus,Tyveri fra garage/udhus,,,Theft from garage/udhus,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_1316220,SOC,ger7,1316220,Indbrud i kirke/museum,Indbrud i kirke/museum,,,Burglary i kirke/museum,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_1354000,SOC,ger7,1354000,Underslæb (via 1354),Underslæb (via 1354),,,Burglary (via 1354),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1354,detail
SOC_ger7_1140545,SOC,ger7,1140545,Anden kønslig omgang med barn under 15 år,Anden kønslig omgang med barn under 15 år,,,Other sexual contact with child under 15 years,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1140,detail
SOC_ger7_1120505,SOC,ger7,1120505,Voldtægt,Voldtægt,,,Rape,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1120,detail
SOC_ger7_1380305,SOC,ger7,1380305,Røveri mod pengeinstitut,Røveri mod pengeinstitut,,,Robbery against pengeinstitut,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1380,detail
SOC_ger7_1316610,SOC,ger7,1316610,Indbrud i lager o.l.,Indbrud i lager o.l.,,,Burglary i lager o.l.,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_3855940,SOC,ger7,3855940,"Andre love vedr. spil, bevilling, næring mv.","Andre love vedr. spil, bevilling, næring mv.",,,"Other laws regarding gambling, licence, trade etc.",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3855,detail
SOC_ger7_1336534,SOC,ger7,1336534,Tyveri fra kontor,Tyveri fra kontor,,,Theft from kontor,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_1210504,SOC,ger7,1210504,Lægge hindring i vejen for udførelse (polititjenestemand),Lægge hindring i vejen for udførelse (polititjenestemand),,,Lay obstruction i vejen for execution (polititjenestemand),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1210,detail
SOC_ger7_1240505,SOC,ger7,1240505,Forsøg på manddrab,Forsøg på manddrab,,, on homicide,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1240,detail
SOC_ger7_1336550,SOC,ger7,1336550,Tyveri af forsendelse,Tyveri af forsendelse,,,Theft of forsendelse,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_2610031,SOC,ger7,2610031,"Lygteføring, manglende afmærkning","Lygteføring, manglende afmærkning",,,"Light operation, missing road marking",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_2610093,SOC,ger7,2610093,"Forsikring, ikke tegnet","Forsikring, ikke tegnet",,,"Insurance, not taken out",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_3610710,SOC,ger7,3610710,"Afgiftslove for drikkevarer, tobak, benzin","Afgiftslove for drikkevarer, tobak, benzin",,,"Excise-duty acts on beverages, tobacco, petrol",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3610,detail
SOC_ger7_3810509,SOC,ger7,3810509,"Ordensbekendtgørelsen, sikring af den offentlige orden (Pornoudstilling)","Ordensbekendtgørelsen, sikring af den offentlige orden (Pornoudstilling)",,,"Public Order Regulation, sikring of den offentlige orden (Pornoudstilling)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1172010,SOC,ger7,1172010,Blufærdighedskrænkelse ved beføling,Blufærdighedskrænkelse ved beføling,,,Indecent exposure by groping,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1172,detail
SOC_ger7_1430305,SOC,ger7,1430305,Pengefalsk,Pengefalsk,,,Currency counterfeiting,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1430,detail
SOC_ger7_1380904,SOC,ger7,1380904,Røveri mod person i egen bolig,Røveri mod person i egen bolig,,,Robbery against person i egen bolig,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1380,detail
SOC_ger7_1380710,SOC,ger7,1380710,Røveri mod tankstation,Røveri mod tankstation,,,Robbery against tankstation,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1380,detail
SOC_ger7_1316545,SOC,ger7,1316545,Indbrud i våbenlager/-fabrik/-forretning,Indbrud i våbenlager/-fabrik/-forretning,,,Burglary i weaponslager/-fabrik/-shop,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_3835540,SOC,ger7,3835540,Jernbaneloven,Jernbaneloven,,,Railway Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3835,detail
SOC_ger7_2220065,SOC,ger7,2220065,"Motordrevet køretøj, euforiserende stoffer uden recept","Motordrevet køretøj, euforiserende stoffer uden recept",,,"Motordrevet vehicle, euforiserende stoffer without recept",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2220,detail
SOC_ger7_1384510,SOC,ger7,1384510,Grov momssvig,Grov momssvig,,,Aggravated momssvig,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1384,detail
SOC_ger7_1410714,SOC,ger7,1410714,Hjælp til undvigelse,Hjælp til undvigelse,,,Help to undvigelse,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_1320710,SOC,ger7,1320710,Indbrud i værelse,Indbrud i værelse,,,Burglary i room,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1320,detail
SOC_ger7_1390525,SOC,ger7,1390525,"Hærværk, groft, graffiti","Hærværk, groft, graffiti",,,"Vandalism, groft, graffiti",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1390,detail
SOC_ger7_1289505,SOC,ger7,1289505,Ulovlig tvang,Ulovlig tvang,,,Unlawful coercion,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1289,detail
SOC_ger7_1398563,SOC,ger7,1398563,"Markedsføringsloven, skærpende omstændigheder","Markedsføringsloven, skærpende omstændigheder",,,"Marketing Practices Act, aggravating circumstances",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1398,detail
SOC_ger7_3835714,SOC,ger7,3835714,"Køre-hviletid over 30%, fører","Køre-hviletid over 30%, fører",,,"Driving and rest time over 30%, driver",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3835,detail
SOC_ger7_3830720,SOC,ger7,3830720,"Andre love vedr. dyr, jagt mv., i øvrigt","Andre love vedr. dyr, jagt mv., i øvrigt",,,"Other laws regarding animals, hunting etc., otherwise",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3830,detail
SOC_ger7_1398510,SOC,ger7,1398510,Hindringer af andres ret,Hindringer af andres ret,,,Hindringer of andres ret,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1398,detail
SOC_ger7_1332325,SOC,ger7,1332325,Tyveri fra telefonautomat,Tyveri fra telefonautomat,,,Theft from telefonautomat,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1332,detail
SOC_ger7_1210508,SOC,ger7,1210508,Vold mod nogen i offentlig tjeneste,Vold mod nogen i offentlig tjeneste,,,Violence against nogen i offentlig tjeneste,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1210,detail
SOC_ger7_1255705,SOC,ger7,1255705,Vold med skade på legeme eller helbred,Vold med skade på legeme eller helbred,,,Violence with damage on legeme or helbred,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1255,detail
SOC_ger7_1316815,SOC,ger7,1316815,Pengeskabstyveri ved vinkelslibere,Pengeskabstyveri ved vinkelslibere,,,Pengeskabstyveri by vinkelslibere,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_1339705,SOC,ger7,1339705,Brugstyveri af registreret motorcykel/scooter,Brugstyveri af registreret motorcykel/scooter,,,Joyriding / unauthorised use of registreret motorcykel/scooter,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1339,detail
SOC_ger7_2610167,SOC,ger7,2610167,Befordring af barn i øvrigt (klip),Befordring af barn i øvrigt (klip),,,Transport of child otherwise (penalty points),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1324000,SOC,ger7,1324000,Indbr. i ubeboede bebyggelser (via 1324),Indbr. i ubeboede bebyggelser (via 1324),,,Burglary in uninhabited buildings (via 1324),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1324,detail
SOC_ger7_3845710,SOC,ger7,3845710,Lov om værnepligtiges anvendelse til civilt arbejde,Lov om værnepligtiges anvendelse til civilt arbejde,,,Act on conscriptss use to civilian work,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3845,detail
SOC_ger7_1120000,SOC,ger7,1120000,Voldtægt mv. (via 1120),Voldtægt mv. (via 1120),,,Rape etc. (via 1120),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1120,detail
SOC_ger7_1140507,SOC,ger7,1140507,Samleje ved udnyttelse af hjælpeløs tilstand,Samleje ved udnyttelse af hjælpeløs tilstand,,,Samleje by udnyttelse of helpless state,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1140,detail
SOC_ger7_1176000,SOC,ger7,1176000,Blufærdighedskr. i øvrigt (via 1176),Blufærdighedskr. i øvrigt (via 1176),,,Other traffic violations (via 1176),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1176,detail
SOC_ger7_1425525,SOC,ger7,1425525,Falsk anmeldelse/klagemål,Falsk anmeldelse/klagemål,,,False report/complaint,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1425,detail
SOC_ger7_1410505,SOC,ger7,1410505,Misbrug af faresignal mv.,Misbrug af faresignal mv.,,,Misbrug of faresignal etc.,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_3810915,SOC,ger7,3810915,"Tilhold, overtrædelse af","Tilhold, overtrædelse af",,,"Tilhold, violation af",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1176610,SOC,ger7,1176610,Blufærdighedskrænkelse ved anden uanstændighed,Blufærdighedskrænkelse ved anden uanstændighed,,,Indecent exposure by other indecency,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1176,detail
SOC_ger7_1460000,SOC,ger7,1460000,Uagts. manddr. mv.v/færd.uheld (via 1460),Uagts. manddr. mv.v/færd.uheld (via 1460),,,Careless driving causing accidents (via 1460),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1460,detail
SOC_ger7_1174000,SOC,ger7,1174000,Blufærdighedskr. v/blotteri (via 1174),Blufærdighedskr. v/blotteri (via 1174),,,Bluffing offenses/violations of lottery laws (via 1174),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1174,detail
SOC_ger7_1312000,SOC,ger7,1312000,Brandstiftelse (via 1312),Brandstiftelse (via 1312),,,Arson (via 1312),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1312,detail
SOC_ger7_1174005,SOC,ger7,1174005,Blufærdighedskrænkelse ved blotteri,Blufærdighedskrænkelse ved blotteri,,,Indecent exposure by blotteri,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1174,detail
SOC_ger7_1376508,SOC,ger7,1376508,Hæleri med hensyn til våben/ammunition,Hæleri med hensyn til våben/ammunition,,,Receiving stolen goods with hensyn to weapons/ammunition,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1376,detail
SOC_ger7_2610076,SOC,ger7,2610076,Ulovlig kørsel med udenlandsk køretøj,Ulovlig kørsel med udenlandsk køretøj,,,Ulovlig driving with udenlandsk vehicle,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1348510,SOC,ger7,1348510,Brugstyveri af skib/båd/fly,Brugstyveri af skib/båd/fly,,,Joyriding / unauthorised use of skib/boat/fly,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1348,detail
SOC_ger7_2210006,SOC,ger7,2210006,"FUH. Motordrevet køretøj, euforiserende stoffer uden personskade","FUH. Motordrevet køretøj, euforiserende stoffer uden personskade",,,"Traffic accident Motordrevet vehicle, euforiserende stoffer without personskade",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2210,detail
SOC_ger7_3835510,SOC,ger7,3835510,Søloven,Søloven,,,Maritime Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3835,detail
SOC_ger7_1339706,SOC,ger7,1339706,Brugstyveri af registreret motorcykel/scooter,Brugstyveri af registreret motorcykel/scooter,,,Joyriding / unauthorised use of registreret motorcykel/scooter,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1339,detail
SOC_ger7_1320000,SOC,ger7,1320000,Indbr. i beboelser (via 1320),Indbr. i beboelser (via 1320),,,Breaking and entering residences (via 1320),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1320,detail
SOC_ger7_3835575,SOC,ger7,3835575,"Andre love vedr. arbejde, transport mv., i øvrigt","Andre love vedr. arbejde, transport mv., i øvrigt",,,"Other laws regarding work, transport etc., otherwise",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3835,detail
SOC_ger7_2610121,SOC,ger7,2610121,"Overhaling, forbud mod (klip)","Overhaling, forbud mod (klip)",,,"Overtaking, prohibition against (penalty points)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1316620,SOC,ger7,1316620,Indbrud i tømmerhandel/byggemarked,Indbrud i tømmerhandel/byggemarked,,,Burglary i timber shop/byggemarked,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_1312705,SOC,ger7,1312705,"Brandstiftelse, uagtsom","Brandstiftelse, uagtsom",,,"Arson, uagtsom",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1312,detail
SOC_ger7_1316405,SOC,ger7,1316405,Indbrud i pengeinstitut,Indbrud i pengeinstitut,,,Burglary i pengeinstitut,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_3855330,SOC,ger7,3855330,"Restaurationsloven, overtrædelse af forbud","Restaurationsloven, overtrædelse af forbud",,,"Restaurationsloven, violation of prohibition",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3855,detail
SOC_ger7_1410717,SOC,ger7,1410717,Ulovlig forbindelse med fanger mv.,Ulovlig forbindelse med fanger mv.,,,Ulovlig forbindelse with fanger etc.,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_1140530,SOC,ger7,1140530,Anden kønslig omgang ved udnyttelse af psykisk abnormitet,Anden kønslig omgang ved udnyttelse af psykisk abnormitet,,,Other sexual contact through udnyttelse of mental abnormality,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1140,detail
SOC_ger7_1140520,SOC,ger7,1140520,Samleje med barn under 15 år,Samleje med barn under 15 år,,,Samleje with child under 15 years,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1140,detail
SOC_ger7_1316715,SOC,ger7,1316715,Indbrud i lægekonsultation o.l.,Indbrud i lægekonsultation o.l.,,,Burglary i doctorkonsultation o.l.,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_1342505,SOC,ger7,1342505,Tyveri af knallert,Tyveri af knallert,,,Theft of knallert,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1342,detail
SOC_ger7_1339000,SOC,ger7,1339000,Tyv./brugstyv. af indr.køretøj (via 1339),Tyv./brugstyv. af indr.køretøj (via 1339),,,Theft/theft for use of motor vehicle (via 1339),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1339,detail
SOC_ger7_3810517,SOC,ger7,3810517,"Politivedtægten, lokal","Politivedtægten, lokal",,,"Police Ordinance, lokal",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1430720,SOC,ger7,1430720,Intellektuelt falsk,Intellektuelt falsk,,,Intellectual forgery,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1430,detail
SOC_ger7_1131505,SOC,ger7,1131505,Voldtægt ved samleje med barn under 12 år,Voldtægt ved samleje med barn under 12 år,,,Rape by samleje with child under 12 years,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1131,detail
SOC_ger7_1380000,SOC,ger7,1380000,Røveri (via 1380),Røveri (via 1380),,,Robbery (via 1380),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1380,detail
SOC_ger7_1440000,SOC,ger7,1440000,Smugling mv. af narkotika (via 1440),Smugling mv. af narkotika (via 1440),,,Smuggling etc. of narcotics (via 1440),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1440,detail
SOC_ger7_1316325,SOC,ger7,1316325,Indbrud i privat institution,Indbrud i privat institution,,,Burglary i privat institution,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_1410367,SOC,ger7,1410367,Terrorisme,Terrorisme,,,Terrorism,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_2220067,SOC,ger7,2220067,"THC (klip), uden recept, motordrevet køretøj, bortset fra lille knallert","THC (klip), uden recept, motordrevet køretøj, bortset fra lille knallert",,,"THC (penalty points), without recept, motordrevet vehicle, bortset from lille knallert",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2220,detail
