code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
EDU_disced_50802015,EDU,disced,50802015,"Jordbrug, natur og miljø, MVU (compound: 50802015)","Jordbrugsøkonomi, MVU",,,"Agricultural economics, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_508020,program,842,670,7.4e-05,,
EDU_disced_30652010,EDU,disced,30652010,Transport og logistikområdet (TBT) (compound: 30652010),Lufthavnsuddannelser,,,Lufthavns programmes,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_306520,program,2350,1372,0.000152,,
EDU_disced_29151510,EDU,disced,29151510,"Kontor, handel og forretningsservice (KHF), grundforløb (compound: 29151510)","Bygnings- og brugerservice, grundforløb",,,"Building and user services, basic course",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_291515,program,9304,5869,0.00065,,
EDU_disced_30553515,EDU,disced,30553515,"Teknologiområdet, maskinteknik og produktion (TBT) (compound: 30553515)",Guld- og sølvsmedeuddannelsen,,,Gold and Silversmithing Education,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_305535,program,5331,3475,0.000385,,
EDU_disced_40242010,EDU,disced,40242010,"Medier og kommunikation, KVU (compound: 40242010)","Grafisk design og kommunikation, KVU",,,"Graphic design and communication, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_402420,program,296,182,2e-05,,
EDU_disced_60397010,EDU,disced,60397010,"Samfundsvidenskab, BACH (compound: 60397010)","Erhvervsøkonomi-erhvervssprog mv., negot., BACH",,,"Business economics and business language etc., negot., BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603970,program,7735,4257,0.000471,,
EDU_disced_60255010,EDU,disced,60255010,"Humanistisk og teologisk, BACH (compound: 60255010)","Lingvistik, BACH",,,"Linguistics, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602550,program,1942,1389,0.000154,,
EDU_disced_29251025,EDU,disced,29251025,"Teknologi, byggeri og transport (TBT), grundforløb (compound: 29251025)","Medieproduktion, grundforløb",,,"Media production, basic course",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_292510,program,25339,14900,0.00165,,
EDU_disced_60258910,EDU,disced,60258910,"Humanistisk og teologisk, BACH (compound: 60258910)","Erhvervssprog, kombineret uden nærmere angivelse, BACH",,,"Business language, combined, not further specified, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602589,program,15678,7704,0.000853,,
EDU_disced_70356015,EDU,disced,70356015,"Naturvidenskab, LVU (compound: 70356015)","Softwareudvikling, LVU",,,"Software development, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703560,program,3207,2157,0.000239,,
EDU_disced_50893010,EDU,disced,50893010,"Sundhedsfaglig, MVU (compound: 50893010)","Radiograf, MVU",,,"Radiographer, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_508930,program,14578,6574,0.000728,,
EDU_disced_60597010,EDU,disced,60597010,"Teknisk videnskab, BACH (compound: 60597010)","Teknologi, produktion og produktudvikling, BACH",,,"Technology, production and product development, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_605970,program,6164,2883,0.000319,,
EDU_disced_70597010,EDU,disced,70597010,"Teknisk videnskab, LVU (compound: 70597010)","Teknologi, produktion og produktudvikling, LVU",,,"Technology, production and product development, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_705970,program,12517,5291,0.000586,,
EDU_disced_30253010,EDU,disced,30253010,Jordbrug og natur (FJO) (compound: 30253010),Dyrepasser,,,Animal caretaker,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_302530,program,10665,7252,0.000803,,
EDU_disced_60356025,EDU,disced,60356025,"Naturvidenskab, BACH (compound: 60356025)","Digitale medier og design, BACH",,,"Digital media and design, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603560,program,2373,1081,0.00012,,
EDU_disced_70593510,EDU,disced,70593510,"Teknisk videnskab, LVU (compound: 70593510)","Elektronik i øvrigt, LVU",,,"Other electronics, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_705935,program,9932,5969,0.000661,,
EDU_disced_60353010,EDU,disced,60353010,"Naturvidenskab, BACH (compound: 60353010)","Astronomi, BACH",,,"Astronomy, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603530,program,210,162,1.8e-05,,
EDU_disced_50242010,EDU,disced,50242010,"Medier og kommunikation, MVU (compound: 50242010)","Grafisk design og kommunikation, MVU",,,"Graphic design and communication, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_502420,program,8218,3654,0.000405,,
EDU_disced_50952515,EDU,disced,50952515,"Politi og forsvar mv., MVU (compound: 50952515)","Officer i flyvevåbnet, MVU",,,"Officer in the air force, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_509525,program,3093,1734,0.000192,,
EDU_disced_70591520,EDU,disced,70591520,"Teknisk videnskab, LVU (compound: 70591520)","Kemisk og biokemisk teknologi, LVU",,,"Chemical and biochemical technology, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_705915,program,15744,7321,0.000811,,
EDU_disced_20301010,EDU,disced,20301010,Internationale gymnasiale uddannelser (compound: 20301010),Pre International Baccalaureate,,,Pre International Baccalaureate,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_203010,program,20380,11096,0.001229,,
EDU_disced_20302020,EDU,disced,20302020,Internationale gymnasiale uddannelser (compound: 20302020),International Baccalaureate,,,International Baccalaureate,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_203020,program,25761,14159,0.001568,,
EDU_disced_30302510,EDU,disced,30302510,Oplevelsesområdet (FJO) (compound: 30302510),Kosmetikeruddannelser,,,Kosmetiker programmes,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_303025,program,5024,2799,0.00031,,
EDU_disced_70804010,EDU,disced,70804010,"Jordbrug, natur og miljø, LVU (compound: 70804010)","Jordbrug, fødevarer og miljø kombineret, LVU",,,"Agriculture, food and environment combined, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_708040,program,2296,1115,0.000123,,
EDU_disced_60256220,EDU,disced,60256220,"Humanistisk og teologisk, BACH (compound: 60256220)","Thai, BACH",,,"Thai, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602562,program,85,57,6e-06,,
EDU_disced_70203015,EDU,disced,70203015,"Pædagogisk, LVU (compound: 70203015)","Didaktik og undervisningsteori, LVU",,,"Didactics and teaching theory, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702030,program,2859,2279,0.000252,,
EDU_disced_60592010,EDU,disced,60592010,"Teknisk videnskab, BACH (compound: 60592010)","Nanoteknologi og nanobioteknologi, BACH",,,"Nanotechnology and nanobiotechnology, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_605920,program,4707,2549,0.000282,,
EDU_disced_30654010,EDU,disced,30654010,Transport og logistikområdet (TBT) (compound: 30654010),Transport- og logistik i øvrigt,,,Other transport and logistics,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_306540,program,5353,2969,0.000329,,
EDU_disced_60805090,EDU,disced,60805090,"Jordbrug, natur og miljø, BACH (compound: 60805090)","Naturressourcer og miljø i øvrigt, BACH",,,"Other natural resources and environment, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_608050,program,2747,1468,0.000163,,
EDU_disced_29251010,EDU,disced,29251010,"Teknologi, byggeri og transport (TBT), grundforløb (compound: 29251010)","Bil, fly og andre transportmidler, grundforløb",,,"Cars, aircraft and other means of transport, basic course",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_292510,program,45992,27033,0.002994,,
EDU_disced_40583510,EDU,disced,40583510,"Teknisk, KVU (compound: 40583510)","Miljøteknisk, KVU",,,"Environmental engineering, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_405835,program,2082,1576,0.000175,,
EDU_disced_50382510,EDU,disced,50382510,"Samfundsfaglig, Økonomisk-Merkantil, MVU (compound: 50382510)","Handel og markedsføring mv., MVU",,,"Trade and marketing etc., MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_503825,program,40919,19674,0.002179,,
EDU_disced_60759510,EDU,disced,60759510,"Fødevarer, Bio- og laboratorieteknik, BACH (compound: 60759510)","Fødevare- og ernæringsvidenskab i øvrigt, BACH",,,"Other food and nutrition science, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_607595,program,4375,2307,0.000256,,
EDU_disced_70752510,EDU,disced,70752510,"Fødevarer, Bio- og laboratorieteknik, LVU (compound: 70752510)","Fødevarevidenskab, LVU",,,"Food science, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_707525,program,4386,2109,0.000234,,
EDU_disced_30601020,EDU,disced,30601020,Teknik- og industriuddannelser i øvrigt (TBT) (compound: 30601020),Pottemager,,,Potter,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_306010,program,1114,796,8.8e-05,,
EDU_disced_60306540,EDU,disced,60306540,"Kunstnerisk, BACH (compound: 60306540)","Musik og musikpædagogik, BACH",,,"Music and music pedagogy, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603065,program,10095,6271,0.000695,,
EDU_disced_70306555,EDU,disced,70306555,"Kunstnerisk, LVU (compound: 70306555)","Musikuddannelser i øvrigt, LVU",,,"Other music programmes, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703065,program,88,46,5e-06,,
EDU_disced_50852015,EDU,disced,50852015,"Maritimt, MVU (compound: 50852015)","Juniorofficerer, MVU",,,"Junior officers, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_508520,program,4986,1630,0.000181,,
EDU_disced_50751510,EDU,disced,50751510,"Fødevarer, Bio- og laboratorieteknik, MVU (compound: 50751510)","Laboratorie-, fødevare- og procesteknologi, MVU",,,"Laboratory, food and process technology, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_507515,program,2317,1266,0.00014,,
EDU_disced_40582510,EDU,disced,40582510,"Teknisk, KVU (compound: 40582510)","Energi- og stærkstrømsteknisk, KVU",,,"Energy and high-voltage engineering, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_405825,program,2253,1350,0.00015,,
EDU_disced_70354510,EDU,disced,70354510,"Naturvidenskab, LVU (compound: 70354510)","Idræt, LVU",,,"Sports science, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703545,program,8314,5300,0.000587,,
EDU_disced_60591010,EDU,disced,60591010,"Teknisk videnskab, BACH (compound: 60591010)","Teknisk videnskab uden nærmere angivelse, BACH",,,"Engineering science, not further specified, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_605910,program,19162,10294,0.00114,,
EDU_disced_70591510,EDU,disced,70591510,"Teknisk videnskab, LVU (compound: 70591510)","Bioteknologi, LVU",,,"Biotechnology, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_705915,program,3132,1842,0.000204,,
EDU_disced_70392010,EDU,disced,70392010,"Samfundsvidenskab, LVU (compound: 70392010)","Antropologi, LVU",,,"Anthropology, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703920,program,7116,4115,0.000456,,
EDU_disced_29251055,EDU,disced,29251055,"Teknologi, byggeri og transport (TBT), grundforløb (compound: 29251055)","Transport og logistik, grundforløb",,,"Transport and logistics, basic course",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_292510,program,14958,9239,0.001023,,
EDU_disced_60258915,EDU,disced,60258915,"Humanistisk og teologisk, BACH (compound: 60258915)","Erhvervssprog og europæiske studier, BACH",,,"Business language and European studies, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602589,program,2990,1767,0.000196,,
EDU_disced_60902510,EDU,disced,60902510,"Sundhedsvidenskab, BACH (compound: 60902510)","Farmaci og lægemiddelvidenskab, BACH",,,"Pharmacy and pharmaceutical sciences, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_609025,program,4612,3696,0.000409,,
EDU_disced_30452515,EDU,disced,30452515,"Teknologiområdet, grafisk teknik og medieproduktion (TBT) (compound: 30452515)",Web-integrator,,,Web integrator,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_304525,program,13635,7726,0.000856,,
EDU_disced_60203010,EDU,disced,60203010,"Pædagogisk, BACH (compound: 60203010)","Audiologopædi, BACH",,,"Speech and hearing therapy (audiologopedics), BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602030,program,3740,2090,0.000231,,
EDU_disced_30501535,EDU,disced,30501535,"Teknologiområdet, cykel-, auto- og skibsmekanik mv. (TBT) (compound: 30501535)",Skibsmekaniker,,,Skibs mechanic,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_305015,program,2577,2087,0.000231,,
EDU_disced_60257025,EDU,disced,60257025,"Humanistisk og teologisk, BACH (compound: 60257025)","Klassisk filologi, BACH",,,"Classical philology, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602570,program,2596,1866,0.000207,,
EDU_disced_50852020,EDU,disced,50852020,"Maritimt, MVU (compound: 50852020)","Seniorofficerer, MVU",,,"Senior officers, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_508520,program,1874,928,0.000103,,
EDU_disced_30901010,EDU,disced,30901010,Andre erhvervsfaglige uddannelser (compound: 30901010),Erhvervsfiskeri mv.,,,Commercial fishing etc.,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_309010,program,19741,9318,0.001032,,
EDU_disced_60252510,EDU,disced,60252510,"Humanistisk og teologisk, BACH (compound: 60252510)","Idehistorie, BACH",,,"History of ideas, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602525,program,2633,1440,0.000159,,
EDU_disced_60591510,EDU,disced,60591510,"Teknisk videnskab, BACH (compound: 60591510)","Bioteknologi, BACH",,,"Biotechnology, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_605915,program,3630,2415,0.000267,,
EDU_disced_60306555,EDU,disced,60306555,"Kunstnerisk, BACH (compound: 60306555)","Musikuddannelser i øvrigt, BACH",,,"Other music programmes, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603065,program,223,129,1.4e-05,,
EDU_disced_60595010,EDU,disced,60595010,"Teknisk videnskab, BACH (compound: 60595010)","Maskinteknik og maskinkonstruktion, BACH",,,"Mechanical engineering and machine design, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_605950,program,5713,3041,0.000337,,
EDU_disced_30404020,EDU,disced,30404020,"Teknologiområdet, strøm og elektronik mv. (TBT) (compound: 30404020)","Teater-, udstillings- og eventteknik",,,"Theatre, exhibition and event technology",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_304040,program,2899,1372,0.000152,,
EDU_disced_70259520,EDU,disced,70259520,"Humanistisk og teologisk, LVU (compound: 70259520)","Kulturteori og kulturanalyse, LVU",,,"Cultural theory and cultural analysis, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702595,program,5500,2301,0.000255,,
EDU_disced_50894520,EDU,disced,50894520,"Sundhedsfaglig, MVU (compound: 50894520)","Optometrist, MVU",,,"Optometrist, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_508945,program,4811,2245,0.000249,,
EDU_disced_60255715,EDU,disced,60255715,"Humanistisk og teologisk, BACH (compound: 60255715)","Italiensk, BACH",,,"Italian, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602557,program,1732,1167,0.000129,,
EDU_disced_70904010,EDU,disced,70904010,"Sundhedsvidenskab, LVU (compound: 70904010)","Jordemodervidenskab, LVU",,,"Midwifery science, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_709040,program,223,102,1.1e-05,,
EDU_disced_70254010,EDU,disced,70254010,"Humanistisk og teologisk, LVU (compound: 70254010)","Oplevelses-design, LVU",,,"Experience design, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702540,program,2997,1233,0.000137,,
EDU_disced_60256325,EDU,disced,60256325,"Humanistisk og teologisk, BACH (compound: 60256325)","Koreastudier, BACH",,,"Korea studies, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602563,program,458,292,3.2e-05,,
EDU_disced_40383510,EDU,disced,40383510,"Samfundsfaglig, Økonomisk-Merkantil, KVU (compound: 40383510)","Transport- og logistikøkonom mv., KVU",,,"Transport and logistics economist etc., KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_403835,program,7136,4722,0.000523,,
EDU_disced_70599530,EDU,disced,70599530,"Teknisk videnskab, LVU (compound: 70599530)","Teknisk videnskab i øvrigt, LVU",,,"Other engineering science, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_705995,program,8652,3963,0.000439,,
EDU_disced_30151010,EDU,disced,30151010,"Kontor, handel og forretningsservice (KHF) (compound: 30151010)",Merkantile uddannelser uden nærmere angivelse,,,"Mercantile programmes, not further specified",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_301510,program,16163,15992,0.001771,,
EDU_disced_60803010,EDU,disced,60803010,"Jordbrug, natur og miljø, BACH (compound: 60803010)","Veterinærmedicin, BACH",,,"Veterinary medicine, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_608030,program,7411,3405,0.000377,,
EDU_disced_60752510,EDU,disced,60752510,"Fødevarer, Bio- og laboratorieteknik, BACH (compound: 60752510)","Fødevarevidenskab, BACH",,,"Food science, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_607525,program,281,133,1.5e-05,,
EDU_disced_70759510,EDU,disced,70759510,"Fødevarer, Bio- og laboratorieteknik, LVU (compound: 70759510)","Fødevare- og ernæringsvidenskab i øvrigt, LVU",,,"Other food and nutrition science, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_707595,program,3271,1463,0.000162,,
EDU_disced_60352510,EDU,disced,60352510,"Naturvidenskab, BACH (compound: 60352510)","Nanoscience og nanobioscience, BACH",,,"Nanoscience and nanobioscience, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603525,program,520,464,5.1e-05,,
EDU_disced_50382010,EDU,disced,50382010,"Samfundsfaglig, Økonomisk-Merkantil, MVU (compound: 50382010)","Finans mv., MVU",,,"Finance etc., MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_503820,program,25749,15824,0.001753,,
