code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
HEA_atc_S01FA02,HEA,atc,S01FA02,"antikolinergika, scopolamin","antikolinergika, scopolamin",,,"Anticholinergics, scopolamine","Anticholinergics, scopolamine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01FA,chemical_substance,104139,50402,0.005582
HEA_atc_P02CA01,HEA,atc,P02CA01,"benzimidazol-derivater, mebendazol","benzimidazol-derivater, mebendazol",,,"Benzimidazole derivatives, mebendazole","Benzimidazole derivatives, mebendazole",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_P02CA,chemical_substance,2504924,1119720,0.124018
HEA_atc_H01BA02,HEA,atc,H01BA02,"vasopressin og analoger, desmopressin","vasopressin og analoger, desmopressin",,,"vasopressin and analogs, desmopressin","Vasopressin and analogues, desmopressin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_H01BA,chemical_substance,1403450,176645,0.019565
HEA_atc_J04AB02,HEA,atc,J04AB02,"antibiotika, rifampicin","antibiotika, rifampicin",,,"Antibiotics, rifampicin","Antibiotics, rifampicin",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J04AB,chemical_substance,31965,12782,0.001416
HEA_atc_N03AG04,HEA,atc,N03AG04,"fedtsyre-derivater, vigabatrin","fedtsyre-derivater, vigabatrin",,,"Fatty acid derivatives, vigabatrin","Fatty acid derivatives, vigabatrin",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N03AG,chemical_substance,127430,4824,0.000534
HEA_atc_V01AA07,HEA,atc,V01AA07,"allergenekstrakter, allergenekstrakt fra insekter","allergenekstrakter, allergenekstrakt fra insekter",,,"Allergen extracts, insects","Allergen extracts, insects",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_V01AA,chemical_substance,67119,11279,0.001249
HEA_atc_N05AA01,HEA,atc,N05AA01,"phenothiazin med alifatisk sidekæde, chlorpromazin","phenothiazin med alifatisk sidekæde, chlorpromazin",,,"phenothiazines with aliphatic side chain, chlorpromazine","Phenothiazines with aliphatic side-chain, chlorpromazine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05AA,chemical_substance,95889,10084,0.001117
HEA_atc_D09AA01,HEA,atc,D09AA01,"salvekompresser med antiinfektiva, framycetin","salvekompresser med antiinfektiva, framycetin",,,"antiseptic dressings, framycetin","Medicated dressings with antiinfectives, framycetin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D09AA,chemical_substance,264,138,1.5e-05
HEA_atc_B03BA02,HEA,atc,B03BA02,"vitamin B12 (cyanocobalamin og derivater), cyanocobalamin-tannin-komplex","vitamin B12 (cyanocobalamin og derivater), cyanocobalamin-tannin-komplex",,,"vitamin B12 (cyanocobalamin and derivatives), cyanocobalamin-tannin complex","Vitamin B12 (cyanocobalamin and analogues), cyanocobalamin tannin complex",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_B03BA,chemical_substance,433744,127986,0.014175
HEA_atc_N06AX16,HEA,atc,N06AX16,"andre antidepressiva, venlafaxin","andre antidepressiva, venlafaxin",,,"other antidepressants, venlafaxine","Other antidepressants, venlafaxine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N06AX,chemical_substance,6041132,261912,0.029009
HEA_atc_D07CA01,HEA,atc,D07CA01,"kortikosteroider (gruppe I) og antibiotika, hydrocortison og antibiotika","kortikosteroider (gruppe I) og antibiotika, hydrocortison og antibiotika",,,"corticosteroids (group I) and antibiotics, hydrocortisone and antibiotics","Corticosteroids, weak, combinations with antibiotics, hydrocortisone and antibiotics",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D07CA,chemical_substance,608780,433980,0.048067
HEA_atc_G01AF01,HEA,atc,G01AF01,"imidazol-derivater, metronidazol","imidazol-derivater, metronidazol",,,"Imidazole derivatives, metronidazole","Imidazole derivatives, metronidazole",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G01AF,chemical_substance,216002,146471,0.016223
HEA_atc_N06AA07,HEA,atc,N06AA07,"non-selektive monoamin re-optagelse inhibitorer, lofepramin","non-selektive monoamin re-optagelse inhibitorer, lofepramin",,,"non-selective monoamine reuptake inhibitors, lofepramin","Non-selective monoamine reuptake inhibitors, lofepramine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N06AA,chemical_substance,33067,3228,0.000358
HEA_atc_A01AD11,HEA,atc,A01AD11,"andre midler til lokal behandling i mundhulen, diverse midler til lokal behandling i mundhulen","andre midler til lokal behandling i mundhulen, diverse midler til lokal behandling i mundhulen",,,"other agents for local treatment in the oral cavity, various agents for local treatment in the oral cavity","Other agents for local oral treatment, various",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A01AD,chemical_substance,237324,181471,0.020099
HEA_atc_G04BD02,HEA,atc,G04BD02,"midler mod hyppig urinering og inkontinens, flavoxat","midler mod hyppig urinering og inkontinens, flavoxat",,,"agents for frequent urination and incontinence, flavoxate","Drugs for urinary frequency and incontinence, flavoxate",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G04BD,chemical_substance,22663,3574,0.000396
HEA_atc_S01GA02,HEA,atc,S01GA02,"sympatomimetika anvendt som dekongestanter, tetryzolin","sympatomimetika anvendt som dekongestanter, tetryzolin",,,"sympathomimetics used as decongestants, tetrazolin","Sympathomimetics used as decongestants, tetryzoline",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01GA,chemical_substance,116122,32698,0.003622
HEA_atc_M03BB02,HEA,atc,M03BB02,"oxazol-, thiazin-, triazin-derivater, chlormezanon","oxazol-, thiazin-, triazin-derivater, chlormezanon",,,"Oxazol, thiazine, and triazine derivatives, chlormezanone","Oxazol, thiazine, and triazine derivatives, chlormezanone",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_M03BB,chemical_substance,32481,13973,0.001548
HEA_atc_J01CA01,HEA,atc,J01CA01,"penicilliner med udvidet spektrum, ampicillin","penicilliner med udvidet spektrum, ampicillin",,,"broad-spectrum penicillins, ampicillin","Penicillins with extended spectrum, ampicillin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J01CA,chemical_substance,381789,259973,0.028794
HEA_atc_M01AE04,HEA,atc,M01AE04,"propionsyre-derivater, fenoprofen","propionsyre-derivater, fenoprofen",,,"Propionic acid derivatives, fenoprofen","Propionic acid derivatives, fenoprofen",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_M01AE,chemical_substance,8902,863,9.6e-05
HEA_atc_S01AB03,HEA,atc,S01AB03,"sulfonamider, sulfadicramid","sulfonamider, sulfadicramid",,,"Sulfonamides, sulfadicramide","Sulfonamides, sulfadicramide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01AB,chemical_substance,41585,22352,0.002476
HEA_atc_B03AC,HEA,atc,B03AC,"jern, parenterale midler, jern, parenterale midler","jern, parenterale midler, jern, parenterale midler",,,"iron, parenteral agents, iron, parenteral agents","Iron, parenteral preparations",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_B03A,chemical_subgroup,5938,2840,0.000315
HEA_atc_D04AX,HEA,atc,D04AX,"andre kløestillende midler, andre kløestillende midler","andre kløestillende midler, andre kløestillende midler",,,"other antiflatulent agents, other antiflatulent agents",Other antipruritics,who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D04A,chemical_subgroup,3546,3184,0.000353
HEA_atc_N06AG02,HEA,atc,N06AG02,"monoamin-oxidase type A hæmmere, moclobemid","monoamin-oxidase type A hæmmere, moclobemid",,,"monoamine oxidase-A inhibitors, moclobemide","Monoamine oxidase A inhibitors, moclobemide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N06AG,chemical_substance,81679,7397,0.000819
HEA_atc_S01EA51,HEA,atc,S01EA51,"sympatomimetika til glaucombehandling, adrenalin, kombinationer","sympatomimetika til glaucombehandling, adrenalin, kombinationer",,,"sympathomimetics for glaucoma treatment, adrenaline, combinations","Sympathomimetics in glaucoma therapy, epinephrine, combinations",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01EA,chemical_substance,9307,594,6.6e-05
HEA_atc_C01BC03,HEA,atc,C01BC03,"antiarytmika, klasse I c, propafenon","antiarytmika, klasse I c, propafenon",,,"antiarrhythmics, class Ic, propafenone","Antiarrhythmics, class Ic, propafenone",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C01BC,chemical_substance,195054,7970,0.000883
HEA_atc_A08AA03,HEA,atc,A08AA03,"centralt virkende anoreksika, amfepramon","centralt virkende anoreksika, amfepramon",,,"Centrally acting antiobesity products, amfepramone","Centrally acting antiobesity products, amfepramone",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A08AA,chemical_substance,593629,87242,0.009663
HEA_atc_R01AC03,HEA,atc,R01AC03,"antiallergiske midler, excl. kortikosteroider, azelastin","antiallergiske midler, excl. kortikosteroider, azelastin",,,"antiallergics, excluding corticosteroids, azelastine","Antiallergic agents, excl. corticosteroids, azelastine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R01AC,chemical_substance,145705,53688,0.005946
HEA_atc_P01BA01,HEA,atc,P01BA01,"aminochinoliner, chloroquin","aminochinoliner, chloroquin",,,"Aminoquinolines, chloroquine","Aminoquinolines, chloroquine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_P01BA,chemical_substance,317569,232442,0.025745
HEA_atc_M03BA02,HEA,atc,M03BA02,"carbaminsyre-estere, carisoprodol","carbaminsyre-estere, carisoprodol",,,"Carbamic acid esters, carisoprodol","Carbamic acid esters, carisoprodol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_M03BA,chemical_substance,558388,83278,0.009224
HEA_atc_J01EE01,HEA,atc,J01EE01,"sulfonamid og trimethoprim incl. derivater i komb., sulfamethoxazol og trimethoprim","sulfonamid og trimethoprim incl. derivater i komb., sulfamethoxazol og trimethoprim",,,"sulfonamide and trimethoprim including derivatives in combination, sulfamethoxazole and trimethoprim","Combinations of sulfonamides and trimethoprim, incl. derivatives, sulfamethoxazole and trimethoprim",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J01EE,chemical_substance,75582,36339,0.004025
HEA_atc_J07BC01,HEA,atc,J07BC01,"hepatitis vacciner, hepatitis B, renset antigen","hepatitis vacciner, hepatitis B, renset antigen",,,"Hepatitis vaccines, hepatitis B, purified antigen","Hepatitis vaccines, hepatitis B, purified antigen",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J07BC,chemical_substance,83761,44471,0.004926
HEA_atc_C07AB04,HEA,atc,C07AB04,"beta-blokerende midler, usammensatte, selektive, acebutolol","beta-blokerende midler, usammensatte, selektive, acebutolol",,,"Beta blocking agents, selective, acebutolol","Beta blocking agents, selective, acebutolol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C07AB,chemical_substance,38186,1858,0.000206
HEA_atc_A08AA04,HEA,atc,A08AA04,"centralt virkende anoreksika, dexfenfluramin","centralt virkende anoreksika, dexfenfluramin",,,"centrally acting anorexigenics, dexfenfluramine","Centrally acting antiobesity products, dexfenfluramine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A08AA,chemical_substance,132466,45767,0.005069
HEA_atc_B02BA01,HEA,atc,B02BA01,"vitamin K, phytomenadion","vitamin K, phytomenadion",,,"Vitamin K, phytomenadione","Vitamin K, phytomenadione",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_B02BA,chemical_substance,97093,18676,0.002069
HEA_atc_R02AD02,HEA,atc,R02AD02,"lokalanæstetika, lidocain","lokalanæstetika, lidocain",,,"local anesthetics, lidocaine","Anesthetics, local, lidocaine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R02AD,chemical_substance,22575,18840,0.002087
HEA_atc_G03BA03,HEA,atc,G03BA03,"3-oxoandrosten(4)-derivater, testosteron","3-oxoandrosten(4)-derivater, testosteron",,,"3-oxo-androstene derivatives, testosterone","3-oxoandrosten (4) derivatives, testosterone",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03BA,chemical_substance,356195,18247,0.002021
HEA_atc_N02CA72,HEA,atc,N02CA72,"ergot-alkaloider, ergotamin i kombination med psykoleptika","ergot-alkaloider, ergotamin i kombination med psykoleptika",,,"ergot alkaloids in combination with psychotropic agents, ergotamine","Ergot alkaloids, ergotamine, combinations with psycholeptics",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N02CA,chemical_substance,333516,22350,0.002475
HEA_atc_M03BX02,HEA,atc,M03BX02,"andre muskelrelaxantia, centralt virkende, tizanidin","andre muskelrelaxantia, centralt virkende, tizanidin",,,"other central muscle relaxants, tizanidine","Other centrally acting agents, tizanidine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_M03BX,chemical_substance,963038,56047,0.006208
HEA_atc_G03BB01,HEA,atc,G03BB01,"5-androstanon(3)-derivater, mesterolon","5-androstanon(3)-derivater, mesterolon",,,"5-androstanone derivatives, mestranol","5-androstanon (3) derivatives, mesterolone",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03BB,chemical_substance,6130,1348,0.000149
HEA_atc_G04BE04,HEA,atc,G04BE04,"midler anvendt ved erektionsforstyrrelser, yohimbin","midler anvendt ved erektionsforstyrrelser, yohimbin",,,"erectile dysfunction agents, yohimbine","Drugs used in erectile dysfunction, yohimbine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G04BE,chemical_substance,57761,17327,0.001919
HEA_atc_N06AA02,HEA,atc,N06AA02,"non-selektive monoamin re-optagelse inhibitorer, imipramin","non-selektive monoamin re-optagelse inhibitorer, imipramin",,,"non-selective monoamine reuptake inhibitors, imipramine","Non-selective monoamine reuptake inhibitors, imipramine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N06AA,chemical_substance,675311,58337,0.006461
HEA_atc_N07BA01,HEA,atc,N07BA01,"midler mod nicotinafhængighed, nicotin","midler mod nicotinafhængighed, nicotin",,,"nicotine dependence medications, nicotine","Drugs used in nicotine dependence, nicotine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N07BA,chemical_substance,433666,95840,0.010615
HEA_atc_D01AE16,HEA,atc,D01AE16,"andre fungicider til udvortes brug, amorolfin","andre fungicider til udvortes brug, amorolfin",,,"other topical antifungal agents, amorolfine","Other antifungals for topical use, amorolfine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D01AE,chemical_substance,151498,101780,0.011273
HEA_atc_D01BA02,HEA,atc,D01BA02,"fungicider til systemisk brug, terbinafin","fungicider til systemisk brug, terbinafin",,,"systemic antifungal agents, terbinafine","Antifungals for systemic use, terbinafine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D01BA,chemical_substance,1283185,560090,0.062035
HEA_atc_C10AB02,HEA,atc,C10AB02,"fibrater, bezafibrat","fibrater, bezafibrat",,,"Fibrates, bezafibrate","Fibrates, bezafibrate",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C10AB,chemical_substance,66692,3853,0.000427
HEA_atc_N02CA52,HEA,atc,N02CA52,"ergot-alkaloider, ergotamin, kombinationspræparater","ergot-alkaloider, ergotamin, kombinationspræparater",,,"ergot alkaloids, ergotamine, combination preparations","Ergot alkaloids, ergotamine, combinations excl. psycholeptics",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N02CA,chemical_substance,67859,13004,0.00144
HEA_atc_G03DC02,HEA,atc,G03DC02,"estren-derivater, norethisteron","estren-derivater, norethisteron",,,"Estren derivatives, norethisterone","Estren derivatives, norethisterone",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03DC,chemical_substance,177382,62217,0.006891
HEA_atc_M04AC01,HEA,atc,M04AC01,"midler uden virkning på urinsyre-metabolismen, colchicin","midler uden virkning på urinsyre-metabolismen, colchicin",,,"agents not affecting uric acid metabolism, colchicine","Preparations with no effect on uric acid metabolism, colchicine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_M04AC,chemical_substance,194425,70473,0.007805
HEA_atc_G03FB01,HEA,atc,G03FB01,"gestagener og østrogener, sekvenspræparater, norgestrel og østrogen","gestagener og østrogener, sekvenspræparater, norgestrel og østrogen",,,"progestogens and estrogens, sequential preparations, norethisterone and estrogen","Progestogens and estrogens, sequential preparations, norgestrel and estrogen",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03FB,chemical_substance,182372,14344,0.001589
HEA_atc_N06AA17,HEA,atc,N06AA17,"non-selektive monoamin re-optagelse inhibitorer, amoxapin","non-selektive monoamin re-optagelse inhibitorer, amoxapin",,,"non-selective monoamine reuptake inhibitors, amoxapine","Non-selective monoamine reuptake inhibitors, amoxapine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N06AA,chemical_substance,52391,3954,0.000438
HEA_atc_N03AE01,HEA,atc,N03AE01,"benzodiazepin-derivater, clonazepam","benzodiazepin-derivater, clonazepam",,,"Benzodiazepine derivatives, clonazepam","Benzodiazepine derivatives, clonazepam",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N03AE,chemical_substance,2142895,61512,0.006813
